context,word,frequency,cloze_probability
bakery,baklava,1,0.019230769230769232
bakery,bear claws,1,0.019230769230769232
bakery,biscotti,1,0.019230769230769232
bakery,buns,1,0.019230769230769232
bakery,cannoli,1,0.019230769230769232
bakery,chocolates,1,0.019230769230769232
bakery,cinnamon bun,1,0.019230769230769232
bakery,cobbler,1,0.019230769230769232
bakery,coca cola,1,0.019230769230769232
bakery,coke float,1,0.019230769230769232
bakery,cookie dough,1,0.019230769230769232
bakery,cream,1,0.019230769230769232
bakery,crepes,1,0.019230769230769232
bakery,croissants,1,0.019230769230769232
bakery,cupcake,1,0.019230769230769232
bakery,danishes,1,0.019230769230769232
bakery,deep fried dessert,1,0.019230769230769232
bakery,dominique ansel bakkery,1,0.019230769230769232
bakery,donut,1,0.019230769230769232
bakery,doughnut,1,0.019230769230769232
bakery,energy drink,1,0.019230769230769232
bakery,flan,1,0.019230769230769232
bakery,flatbread,1,0.019230769230769232
bakery,frozen dessert,1,0.019230769230769232
bakery,frozen yogurt,1,0.019230769230769232
bakery,icecream,1,0.019230769230769232
bakery,jellied dessert,1,0.019230769230769232
bakery,jello,1,0.019230769230769232
bakery,long johns,1,0.019230769230769232
bakery,macarons,1,0.019230769230769232
bakery,macaroons,1,0.019230769230769232
bakery,macroons,1,0.019230769230769232
bakery,mango desert,1,0.019230769230769232
bakery,milk bar mini,1,0.019230769230769232
bakery,milkshakes,1,0.019230769230769232
bakery,momofuku milkibar,1,0.019230769230769232
bakery,mousse,1,0.019230769230769232
bakery,muffin,1,0.019230769230769232
bakery,pastry,1,0.019230769230769232
bakery,petit fours,1,0.019230769230769232
bakery,popsicles,1,0.019230769230769232
bakery,puff pastrys,1,0.019230769230769232
bakery,rolls,1,0.019230769230769232
bakery,smores,1,0.019230769230769232
bakery,snickers rolls,1,0.019230769230769232
bakery,strawberry crumble,1,0.019230769230769232
bakery,sweet bread,1,0.019230769230769232
bakery,swiss rolls,1,0.019230769230769232
bakery,taiyaki,1,0.019230769230769232
bakery,tortes,1,0.019230769230769232
bakery,yogurt,1,0.019230769230769232
bakery,baguette,1,0.018737672582852073
bakery,baking ingrediants,1,0.018737672582852073
bakery,baking pans,1,0.018737672582852073
bakery,banana bread,1,0.018737672582852073
bakery,beef,1,0.018737672582852073
bakery,biscottis,1,0.018737672582852073
bakery,bisuits,1,0.018737672582852073
bakery,bottled water,1,0.018737672582852073
bakery,bread sticks,1,0.018737672582852073
bakery,breadsticks,1,0.018737672582852073
bakery,breakfast pastries,1,0.018737672582852073
