context,word,frequency,cloze_probability,type
restaurant,sandwiches,7,0.00045683954054994775,neg
restaurant,fish,6,0.00039157674904281235,neg
restaurant,dessert,5,0.000326313957535677,neg
restaurant,hamburgers,5,0.000326313957535677,neg
restaurant,ice cream,5,0.000326313957535677,neg
restaurant,tacos,4,0.0002610511660285416,neg
restaurant,appetizers,4,0.0002610511660285416,neg
restaurant,bread,4,0.0002610511660285416,neg
restaurant,soup,4,0.0002610511660285416,neg
restaurant,sandwich,3,0.00019578837452140617,neg
restaurant,hamburger,3,0.00019578837452140617,neg
restaurant,pie,3,0.00019578837452140617,neg
restaurant,cheese sticks,2,0.0001305255830142708,neg
restaurant,french fries,2,0.0001305255830142708,neg
restaurant,spaghetti,2,0.0001305255830142708,neg
restaurant,breadsticks,2,0.0001305255830142708,neg
restaurant,lobster,2,0.0001305255830142708,neg
restaurant,onion rings,2,0.0001305255830142708,neg
restaurant,soups,2,0.0001305255830142708,neg
restaurant,steaks,2,0.0001305255830142708,neg
restaurant,pork,2,0.0001305255830142708,neg
restaurant,ribs,2,0.0001305255830142708,neg
restaurant,burger,2,0.0001305255830142708,neg
restaurant,taco,2,0.0001305255830142708,neg
restaurant,hot dog,2,0.0001305255830142708,neg
restaurant,chicken tenders,2,0.0001305255830142708,neg
restaurant,mashed potatoes,2,0.0001305255830142708,neg
restaurant,chili,2,0.0001305255830142708,neg
restaurant,entrees,1,6.52627915071354e-05,neg
restaurant,sushi,1,6.52627915071354e-05,neg
restaurant,bruschetta,1,6.52627915071354e-05,neg
restaurant,chicken parmesan,1,6.52627915071354e-05,neg
restaurant,fruit,1,6.52627915071354e-05,neg
restaurant,veggies,1,6.52627915071354e-05,neg
restaurant,fried rice,1,6.52627915071354e-05,neg
restaurant,shrimp,1,6.52627915071354e-05,neg
restaurant,pork chops,1,6.52627915071354e-05,neg
restaurant,tofu,1,6.52627915071354e-05,neg
restaurant,turkey,1,6.52627915071354e-05,neg
restaurant,panini,1,6.52627915071354e-05,neg
restaurant,applesauce,1,6.52627915071354e-05,neg
restaurant,pineapple,1,6.52627915071354e-05,neg
restaurant,eggs,1,6.52627915071354e-05,neg
restaurant,meat,1,6.52627915071354e-05,neg
restaurant,bacon,1,6.52627915071354e-05,neg
restaurant,omelets,1,6.52627915071354e-05,neg
restaurant,ahi tuna,1,6.52627915071354e-05,neg
restaurant,takoyaki,1,6.52627915071354e-05,neg
restaurant,bee bim bop,1,6.52627915071354e-05,neg
restaurant,galbi jjim,1,6.52627915071354e-05,neg
restaurant,pastas,1,6.52627915071354e-05,neg
restaurant,pizzas,1,6.52627915071354e-05,neg
restaurant,food,1,6.52627915071354e-05,neg
restaurant,desserts,1,6.52627915071354e-05,neg
restaurant,fruit drinks,1,6.52627915071354e-05,neg
restaurant,mozzarellsticks,1,6.52627915071354e-05,neg
restaurant,beef sliders,1,6.52627915071354e-05,neg
restaurant,chicken fingers,1,6.52627915071354e-05,neg
restaurant,chips,1,6.52627915071354e-05,neg
restaurant,macaroni,1,6.52627915071354e-05,neg
restaurant,cheesecake,1,6.52627915071354e-05,neg
restaurant,beef,1,6.52627915071354e-05,neg
restaurant,bbq,1,6.52627915071354e-05,neg
restaurant,enchiladas,1,6.52627915071354e-05,neg
restaurant,pot roast,1,6.52627915071354e-05,neg
restaurant,veggie plates,1,6.52627915071354e-05,neg
restaurant,chicken or beef entrees,1,6.52627915071354e-05,neg
restaurant,pie and cake,1,6.52627915071354e-05,neg
restaurant,fajitas,1,6.52627915071354e-05,neg
restaurant,rice,1,6.52627915071354e-05,neg
restaurant,nachos,1,6.52627915071354e-05,neg
restaurant,stroganoff,1,6.52627915071354e-05,neg
restaurant,cog au vin,1,6.52627915071354e-05,neg
restaurant,biscuits,1,6.52627915071354e-05,neg
restaurant,entree,1,6.52627915071354e-05,neg
restaurant,sides,1,6.52627915071354e-05,neg
restaurant,tenders,1,6.52627915071354e-05,neg
restaurant,salmon,1,6.52627915071354e-05,neg
restaurant,pancakes,1,6.52627915071354e-05,neg
restaurant,waffles,1,6.52627915071354e-05,neg
restaurant,non-alcoholic beverages,1,6.52627915071354e-05,neg
restaurant,fried chicken,1,6.52627915071354e-05,neg
restaurant,pork tenderloin,1,6.52627915071354e-05,neg
restaurant,catfish,1,6.52627915071354e-05,neg
restaurant,fried shrimp,1,6.52627915071354e-05,neg
restaurant,chicken strips,1,6.52627915071354e-05,neg
restaurant,root beer,1,6.52627915071354e-05,neg
restaurant,vitamin water,1,6.52627915071354e-05,neg
gym,pilates,7,0.0004506028232728154,neg
gym,dance,6,0.0003862309913766989,neg
gym,karate,6,0.0003862309913766989,neg
gym,personal training,5,0.0003218591594805824,neg
gym,treadmill,4,0.00025748732758446594,neg
gym,exercise classes,4,0.00025748732758446594,neg
gym,cardio,3,0.00019311549568834944,neg
gym,stretching,3,0.00019311549568834944,neg
gym,fencing,3,0.00019311549568834944,neg
gym,weight lifting,3,0.00019311549568834944,neg
gym,jogging,3,0.00019311549568834944,neg
gym,strength training,3,0.00019311549568834944,neg
gym,nutrition,3,0.00019311549568834944,neg
gym,calisthenics,2,0.00012874366379223297,neg
gym,skiing,2,0.00012874366379223297,neg
gym,gymnastics,2,0.00012874366379223297,neg
gym,jazzercize,2,0.00012874366379223297,neg
gym,weightlifting,2,0.00012874366379223297,neg
gym,walking,2,0.00012874366379223297,neg
gym,martial arts,2,0.00012874366379223297,neg
gym,endurance training,1,6.437183189611648e-05,neg
gym,cardio dance,1,6.437183189611648e-05,neg
gym,sleeping,1,6.437183189611648e-05,neg
gym,ice skating,1,6.437183189611648e-05,neg
gym,karate class,1,6.437183189611648e-05,neg
gym,fitness,1,6.437183189611648e-05,neg
gym,dance workout,1,6.437183189611648e-05,neg
gym,dance class,1,6.437183189611648e-05,neg
gym,ballet class,1,6.437183189611648e-05,neg
gym,racquet ball,1,6.437183189611648e-05,neg
gym,push ups,1,6.437183189611648e-05,neg
gym,jumping jacks,1,6.437183189611648e-05,neg
gym,rowing machine,1,6.437183189611648e-05,neg
gym,trampoline,1,6.437183189611648e-05,neg
gym,stair climber,1,6.437183189611648e-05,neg
gym,circuit,1,6.437183189611648e-05,neg
gym,personal training sessions,1,6.437183189611648e-05,neg
gym,rock climbing,1,6.437183189611648e-05,neg
gym,singles tennis,1,6.437183189611648e-05,neg
gym,muay thai,1,6.437183189611648e-05,neg
gym,jiu-jitsu,1,6.437183189611648e-05,neg
gym,tai chi,1,6.437183189611648e-05,neg
gym,javelin toss,1,6.437183189611648e-05,neg
gym,exercise,1,6.437183189611648e-05,neg
gym,using exercise equipment,1,6.437183189611648e-05,neg
gym,art class,1,6.437183189611648e-05,neg
gym,acting class,1,6.437183189611648e-05,neg
gym,day care,1,6.437183189611648e-05,neg
gym,video game sessions,1,6.437183189611648e-05,neg
gym,individual sports,1,6.437183189611648e-05,neg
gym,barbells,1,6.437183189611648e-05,neg
gym,stairclimbers,1,6.437183189611648e-05,neg
gym,treadmills,1,6.437183189611648e-05,neg
gym,exercise balls,1,6.437183189611648e-05,neg
gym,kettlebells,1,6.437183189611648e-05,neg
gym,weight training,1,6.437183189611648e-05,neg
gym,skateboarding,1,6.437183189611648e-05,neg
gym,sports shooting,1,6.437183189611648e-05,neg
gym,archery,1,6.437183189611648e-05,neg
gym,tanning,1,6.437183189611648e-05,neg
gym,personal trainer,1,6.437183189611648e-05,neg
gym,line dancing,1,6.437183189611648e-05,neg
gym,dance aerobics,1,6.437183189611648e-05,neg
gym,circuit training,1,6.437183189611648e-05,neg
gym,step aerobics,1,6.437183189611648e-05,neg
gym,gym,1,6.437183189611648e-05,neg
gym,sauna,1,6.437183189611648e-05,neg
gym,squash,1,6.437183189611648e-05,neg
gym,strength,1,6.437183189611648e-05,neg
gym,toning,1,6.437183189611648e-05,neg
gym,exercise equipment,1,6.437183189611648e-05,neg
gym,swimming ,1,6.437183189611648e-05,neg
gym,power training,1,6.437183189611648e-05,neg
gym,aquaerobics,1,6.437183189611648e-05,neg
gym,economic,1,6.437183189611648e-05,neg
gym,foreign language,1,6.437183189611648e-05,neg
gym,science,1,6.437183189611648e-05,neg
gym,english,1,6.437183189611648e-05,neg
gym,math,1,6.437183189611648e-05,neg
gym,business,1,6.437183189611648e-05,neg
gym,diving,1,6.437183189611648e-05,neg
gym,fishing,1,6.437183189611648e-05,neg
gym,hunting,1,6.437183189611648e-05,neg
gym,wall climbing,1,6.437183189611648e-05,neg
gym,boot camp,1,6.437183189611648e-05,neg
gym,core work,1,6.437183189611648e-05,neg
science,art,18,0.0011547518415650283,neg
science,music,11,0.0007056816809564062,neg
science,social studies,7,0.0004490701606086221,neg
science,philosophy,7,0.0004490701606086221,neg
science,mathematics,5,0.0003207644004347301,neg
science,spanish,5,0.0003207644004347301,neg
science,cooking,5,0.0003207644004347301,neg
science,geometry,4,0.0002566115203477841,neg
science,literature,4,0.0002566115203477841,neg
science,architecture,3,0.00019245864026083803,neg
science,accounting,3,0.00019245864026083803,neg
science,crafts,3,0.00019245864026083803,neg
science,creative writing,3,0.00019245864026083803,neg
science,religion,3,0.00019245864026083803,neg
science,french,3,0.00019245864026083803,neg
science,americhistory,2,0.00012830576017389204,neg
science,writing,2,0.00012830576017389204,neg
science,biographies,2,0.00012830576017389204,neg
science,art history,2,0.00012830576017389204,neg
science,finance,2,0.00012830576017389204,neg
science,poetry,2,0.00012830576017389204,neg
science,mystery,2,0.00012830576017389204,neg
science,fiction,2,0.00012830576017389204,neg
science,civics,2,0.00012830576017389204,neg
science,statistics,2,0.00012830576017389204,neg
science,foreign language,2,0.00012830576017389204,neg
science,mythology,1,6.415288008694602e-05,neg
science,ancient civilizations,1,6.415288008694602e-05,neg
science,fantasy books,1,6.415288008694602e-05,neg
science,mystery books,1,6.415288008694602e-05,neg
science,romance books,1,6.415288008694602e-05,neg
science,newspapers,1,6.415288008694602e-05,neg
science,physical education,1,6.415288008694602e-05,neg
science,classic literature,1,6.415288008694602e-05,neg
science,property law,1,6.415288008694602e-05,neg
science,medieval literature,1,6.415288008694602e-05,neg
science,gender studies,1,6.415288008694602e-05,neg
science,art books,1,6.415288008694602e-05,neg
science,graphic novels,1,6.415288008694602e-05,neg
science,mystery novels,1,6.415288008694602e-05,neg
science,manga,1,6.415288008694602e-05,neg
science,fashion magazines,1,6.415288008694602e-05,neg
science,historical novels,1,6.415288008694602e-05,neg
science,music theory,1,6.415288008694602e-05,neg
science,women's studies,1,6.415288008694602e-05,neg
science,russilanguage,1,6.415288008694602e-05,neg
science,fashion,1,6.415288008694602e-05,neg
science,spanish language,1,6.415288008694602e-05,neg
science,dinosaurs,1,6.415288008694602e-05,neg
science,modern art,1,6.415288008694602e-05,neg
science,cinematography,1,6.415288008694602e-05,neg
science,survival,1,6.415288008694602e-05,neg
science,romance,1,6.415288008694602e-05,neg
science,children's,1,6.415288008694602e-05,neg
science,crafting,1,6.415288008694602e-05,neg
science,story,1,6.415288008694602e-05,neg
science,comic,1,6.415288008694602e-05,neg
science,game,1,6.415288008694602e-05,neg
science,business,1,6.415288008694602e-05,neg
science,world literature,1,6.415288008694602e-05,neg
science,art/painting,1,6.415288008694602e-05,neg
science,math books,1,6.415288008694602e-05,neg
science,fiction books,1,6.415288008694602e-05,neg
science,history books,1,6.415288008694602e-05,neg
science,maps,1,6.415288008694602e-05,neg
science,novels,1,6.415288008694602e-05,neg
science,drawing books,1,6.415288008694602e-05,neg
science,latin,1,6.415288008694602e-05,neg
science,politics,1,6.415288008694602e-05,neg
science,spelling,1,6.415288008694602e-05,neg
science,home economics books,1,6.415288008694602e-05,neg
science,comics,1,6.415288008694602e-05,neg
science,linear algebra,1,6.415288008694602e-05,neg
science,english literature,1,6.415288008694602e-05,neg
science,travel,1,6.415288008694602e-05,neg
science,science fiction,1,6.415288008694602e-05,neg
science,language arts,1,6.415288008694602e-05,neg
science,music history,1,6.415288008694602e-05,neg
science,business management,1,6.415288008694602e-05,neg
science,grammar,1,6.415288008694602e-05,neg
science,political science,1,6.415288008694602e-05,neg
science,americliterature,1,6.415288008694602e-05,neg
science,dressmaking,1,6.415288008694602e-05,neg
science,painting,1,6.415288008694602e-05,neg
science,biography,1,6.415288008694602e-05,neg
science,cookbooks,1,6.415288008694602e-05,neg
science,movies,1,6.415288008694602e-05,neg
science,children's books,1,6.415288008694602e-05,neg
science,design,1,6.415288008694602e-05,neg
science,gardening,1,6.415288008694602e-05,neg
science,foreign languages,1,6.415288008694602e-05,neg
science,sewing,1,6.415288008694602e-05,neg
science,performing arts,1,6.415288008694602e-05,neg
throw,car,38,0.0025596999154691457,neg
throw,tools,19,0.0012798499577345729,neg
throw,lawn mower,14,0.0009430473372781065,neg
throw,gardening tools,13,0.0008756868131868132,neg
throw,lawnmower,11,0.0007409657650042265,neg
throw,hand tools,10,0.0006736052409129331,neg
throw,bike,10,0.0006736052409129331,neg
throw,bicycle,9,0.0006062447168216398,neg
throw,gas,8,0.0005388841927303465,neg
throw,boxes,7,0.00047152366863905326,neg
throw,workout gear,7,0.00047152366863905326,neg
throw,motorcycle,7,0.00047152366863905326,neg
throw,paint,6,0.0004041631445477599,neg
throw,tires,6,0.0004041631445477599,neg
throw,sports gear,5,0.00033680262045646656,neg
throw,hose,5,0.00033680262045646656,neg
throw,skateboard,4,0.0002694420963651733,neg
throw,auto gear,4,0.0002694420963651733,neg
throw,gardening supplies,3,0.00020208157227387996,neg
throw,toolbox,3,0.00020208157227387996,neg
throw,broom,3,0.00020208157227387996,neg
throw,freezer,3,0.00020208157227387996,neg
throw,chairs,2,0.00013472104818258664,neg
throw,workbench,2,0.00013472104818258664,neg
throw,refrigerator,2,0.00013472104818258664,neg
throw,trash can,2,0.00013472104818258664,neg
throw,snowblower,2,0.00013472104818258664,neg
throw,ladder,2,0.00013472104818258664,neg
throw,old clothes,2,0.00013472104818258664,neg
throw,cabinet,2,0.00013472104818258664,neg
throw,bucket,1,6.736052409129332e-05,neg
throw,couch,1,6.736052409129332e-05,neg
throw,trampoline,1,6.736052409129332e-05,neg
throw,radio,1,6.736052409129332e-05,neg
throw,rollerblades,1,6.736052409129332e-05,neg
throw,boots,1,6.736052409129332e-05,neg
throw,iron shelf,1,6.736052409129332e-05,neg
throw,electric cables,1,6.736052409129332e-05,neg
throw,hover board,1,6.736052409129332e-05,neg
throw,canned food,1,6.736052409129332e-05,neg
throw,shelves,1,6.736052409129332e-05,neg
throw,bench,1,6.736052409129332e-05,neg
throw,wheels,1,6.736052409129332e-05,neg
throw,fan,1,6.736052409129332e-05,neg
throw,board games,1,6.736052409129332e-05,neg
throw,videos,1,6.736052409129332e-05,neg
throw,motorcycles,1,6.736052409129332e-05,neg
throw,snowmobile,1,6.736052409129332e-05,neg
throw,vice,1,6.736052409129332e-05,neg
throw,hand tool,1,6.736052409129332e-05,neg
throw,work bench,1,6.736052409129332e-05,neg
throw,nails,1,6.736052409129332e-05,neg
throw,bbq,1,6.736052409129332e-05,neg
throw,washing machine,1,6.736052409129332e-05,neg
throw,small refrigerator for water,1,6.736052409129332e-05,neg
throw,work shoes,1,6.736052409129332e-05,neg
throw,oil cans,1,6.736052409129332e-05,neg
throw,paper,1,6.736052409129332e-05,neg
throw,card,1,6.736052409129332e-05,neg
throw,wire,1,6.736052409129332e-05,neg
throw,leaf blower,1,6.736052409129332e-05,neg
throw,stool,1,6.736052409129332e-05,neg
throw,tv,1,6.736052409129332e-05,neg
throw,furniture,1,6.736052409129332e-05,neg
throw,cars,1,6.736052409129332e-05,neg
throw,deep freezer,1,6.736052409129332e-05,neg
throw,storage shelf,1,6.736052409129332e-05,neg
throw,pool items,1,6.736052409129332e-05,neg
throw,scooter,1,6.736052409129332e-05,neg
throw,canopy,1,6.736052409129332e-05,neg
throw,vehicle,1,6.736052409129332e-05,neg
throw,pool table,1,6.736052409129332e-05,neg
throw,television,1,6.736052409129332e-05,neg
throw,laundry machines,1,6.736052409129332e-05,neg
throw,old newspapers,1,6.736052409129332e-05,neg
throw,washer/dryer,1,6.736052409129332e-05,neg
throw,powerwasher,1,6.736052409129332e-05,neg
throw,washer,1,6.736052409129332e-05,neg
throw,dryer,1,6.736052409129332e-05,neg
throw,table,1,6.736052409129332e-05,neg
throw,chair,1,6.736052409129332e-05,neg
throw,tool bench,1,6.736052409129332e-05,neg
throw,trash bags,1,6.736052409129332e-05,neg
throw,roller skates,1,6.736052409129332e-05,neg
throw,treadmill,1,6.736052409129332e-05,neg
throw,christmas ornaments,1,6.736052409129332e-05,neg
throw,surfboard,1,6.736052409129332e-05,neg
throw,bug spray,1,6.736052409129332e-05,neg
throw,pipes,1,6.736052409129332e-05,neg
throw,oil,1,6.736052409129332e-05,neg
throw,heater,1,6.736052409129332e-05,neg
throw,spare tire,1,6.736052409129332e-05,neg
throw,paint can,1,6.736052409129332e-05,neg
throw,cleaning supplies,1,6.736052409129332e-05,neg
throw,air compressor,1,6.736052409129332e-05,neg
beach,coat,14,0.0009073994997864942,neg
beach,boots,13,0.0008425852498017446,neg
beach,coats,8,0.0005185139998779967,neg
beach,sweater,8,0.0005185139998779967,neg
beach,hangers,8,0.0005185139998779967,neg
beach,scarf,6,0.0003888854999084975,neg
beach,ties,6,0.0003888854999084975,neg
beach,gloves,6,0.0003888854999084975,neg
beach,sweatpants,5,0.000324071249923748,neg
beach,hats,5,0.000324071249923748,neg
beach,socks,4,0.00025925699993899833,neg
beach,toys,3,0.00019444274995424876,neg
beach,storage,3,0.00019444274995424876,neg
beach,belt,3,0.00019444274995424876,neg
beach,dress shirts,3,0.00019444274995424876,neg
beach,belts,3,0.00019444274995424876,neg
beach,safe,3,0.00019444274995424876,neg
beach,long sleeve shirt,2,0.00012962849996949916,neg
beach,tuxedo,2,0.00012962849996949916,neg
beach,work clothes,2,0.00012962849996949916,neg
beach,purses,2,0.00012962849996949916,neg
beach,suits,2,0.00012962849996949916,neg
beach,blouses,2,0.00012962849996949916,neg
beach,pjs,2,0.00012962849996949916,neg
beach,jackets,2,0.00012962849996949916,neg
beach,books,2,0.00012962849996949916,neg
beach,iron,2,0.00012962849996949916,neg
beach,sweaters,2,0.00012962849996949916,neg
beach,stuffed animals,1,6.481424998474958e-05,neg
beach,arts and crafts,1,6.481424998474958e-05,neg
beach,sweatshirt,1,6.481424998474958e-05,neg
beach,leggings,1,6.481424998474958e-05,neg
beach,board games,1,6.481424998474958e-05,neg
beach,workout clothes,1,6.481424998474958e-05,neg
beach,sweatpant,1,6.481424998474958e-05,neg
beach,tie,1,6.481424998474958e-05,neg
beach,fur suit,1,6.481424998474958e-05,neg
beach,makeup,1,6.481424998474958e-05,neg
beach,hairdryer,1,6.481424998474958e-05,neg
beach,cd player,1,6.481424998474958e-05,neg
beach,fabric,1,6.481424998474958e-05,neg
beach,yarn,1,6.481424998474958e-05,neg
beach,frisbees,1,6.481424998474958e-05,neg
beach,balls,1,6.481424998474958e-05,neg
beach,scarves,1,6.481424998474958e-05,neg
beach,umbrella,1,6.481424998474958e-05,neg
beach,collar stays,1,6.481424998474958e-05,neg
beach,beanie,1,6.481424998474958e-05,neg
beach,vacuum cleaner,1,6.481424998474958e-05,neg
beach,backpack,1,6.481424998474958e-05,neg
beach,racesuit,1,6.481424998474958e-05,neg
beach,brief,1,6.481424998474958e-05,neg
beach,jammer,1,6.481424998474958e-05,neg
beach,dress shoes,1,6.481424998474958e-05,neg
beach,boxes,1,6.481424998474958e-05,neg
beach,hockey stick,1,6.481424998474958e-05,neg
beach,golf clubs,1,6.481424998474958e-05,neg
beach,wigs,1,6.481424998474958e-05,neg
beach,luggage,1,6.481424998474958e-05,neg
beach,ironing board,1,6.481424998474958e-05,neg
beach,bible,1,6.481424998474958e-05,neg
beach,cards,1,6.481424998474958e-05,neg
beach,overalls,1,6.481424998474958e-05,neg
beach,snowsuit,1,6.481424998474958e-05,neg
beach,blanket,1,6.481424998474958e-05,neg
beach,suitcase,1,6.481424998474958e-05,neg
beach,blankets,1,6.481424998474958e-05,neg
beach,clothing,1,6.481424998474958e-05,neg
beach,muffler,1,6.481424998474958e-05,neg
beach,pith helmet,1,6.481424998474958e-05,neg
beach,rain coat,1,6.481424998474958e-05,neg
beach,book,1,6.481424998474958e-05,neg
beach,bags,1,6.481424998474958e-05,neg
beach,purse,1,6.481424998474958e-05,neg
beach,love letters,1,6.481424998474958e-05,neg
beach,gown,1,6.481424998474958e-05,neg
beach,wrapping paper,1,6.481424998474958e-05,neg
beach,notebooks,1,6.481424998474958e-05,neg
beach,medical supplies,1,6.481424998474958e-05,neg
beach,chest of drawers,1,6.481424998474958e-05,neg
beach,chinos,1,6.481424998474958e-05,neg
