set_boundary,num_reps,context,trigger,query,neg,log_likelihood,empirical_probability
13,500,throw,shovel,tires,0,-1.7957674906255936,0.834
13,500,throw,shovel,football,1,-0.004008021397538822,0.996
13,500,throw,shovel,football,1,-0.004008021397538822,0.996
13,500,throw,tires,shovel,0,-0.1839228381609285,0.168
13,500,throw,football,shovel,0,-0.004008021397538822,0.004
13,500,throw,tires,football,1,-0.01816397062767118,0.982
13,500,throw,tires,football,1,-0.01816397062767118,0.982
13,500,throw,tires,football,0,-4.017383521085971,0.982
13,500,throw,football,tires,0,-0.020202707317519466,0.02
13,500,transport,motorcycle,hammer,0,-0.04919024419077178,0.048
13,500,transport,hammer,motorcycle,0,-3.036554268074245,0.952
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,hammer,chairs,1,-0.044997365930735805,0.956
13,500,transport,motorcycle,car,1,-0.028399474521698,0.972
13,500,transport,chairs,motorcycle,0,-0.5942072327050416,0.448
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,motorcycle,hammer,0,-0.04919024419077178,0.048
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,motorcycle,hammer,0,-0.04919024419077178,0.048
13,500,transport,car,chairs,0,-0.040821994520255166,0.04
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,chairs,motorcycle,0,-0.5942072327050416,0.448
13,500,transport,car,hammer,0,0.0,0.0
13,500,transport,chairs,hammer,0,-0.044997365930735805,0.044
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,motorcycle,hammer,0,-0.04919024419077178,0.048
13,500,transport,motorcycle,chairs,0,-0.802962046567152,0.552
13,500,transport,motorcycle,chairs,0,-0.802962046567152,0.552
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,car,chairs,0,-0.040821994520255166,0.04
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,hammer,motorcycle,1,-0.04919024419077178,0.952
13,500,transport,chairs,car,1,-0.038740828316430595,0.962
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,car,chairs,0,-0.040821994520255166,0.04
13,500,transport,motorcycle,car,1,-0.028399474521698,0.972
13,500,transport,hammer,car,1,0.0,1.0
13,500,transport,car,chairs,0,-0.040821994520255166,0.04
13,500,transport,chairs,motorcycle,1,-0.8029620465671519,0.448
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,chairs,hammer,0,-0.044997365930735805,0.044
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,motorcycle,chairs,0,-0.802962046567152,0.552
13,500,transport,car,hammer,1,-23.025850929940457,0.0
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,car,hammer,0,0.0,0.0
13,500,transport,motorcycle,car,1,-0.028399474521698,0.972
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,hammer,motorcycle,0,-3.036554268074245,0.952
13,500,transport,car,hammer,0,0.0,0.0
13,500,transport,hammer,car,1,0.0,1.0
13,500,transport,car,chairs,0,-0.040821994520255166,0.04
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,hammer,motorcycle,1,-0.04919024419077178,0.952
13,500,transport,hammer,car,0,-23.025850929940457,1.0
13,500,transport,motorcycle,car,1,-0.028399474521698,0.972
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,hammer,car,1,0.0,1.0
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,chairs,hammer,0,-0.044997365930735805,0.044
13,500,transport,car,hammer,0,0.0,0.0
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,car,motorcycle,0,-0.028399474521698,0.028
13,500,transport,chairs,car,1,-0.038740828316430595,0.962
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,hammer,car,0,-23.025850929940457,1.0
13,500,transport,chairs,motorcycle,1,-0.8029620465671519,0.448
13,500,transport,motorcycle,car,0,-3.575550768806932,0.972
13,500,transport,chairs,motorcycle,1,-0.8029620465671519,0.448
13,500,transport,chairs,hammer,0,-0.044997365930735805,0.044
13,500,transport,car,motorcycle,0,-0.028399474521698,0.028
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,motorcycle,hammer,0,-0.04919024419077178,0.048
13,500,transport,motorcycle,chairs,0,-0.802962046567152,0.552
13,500,transport,car,motorcycle,1,-3.575550768806933,0.028
13,500,transport,hammer,chairs,0,-3.123565645063875,0.956
13,500,transport,chairs,car,1,-0.038740828316430595,0.962
18,500,bag,chalk,pen,1,-0.008032171697264267,0.992
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,chalk,makeup,0,-1.6094379124341005,0.8
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,cash,makeup,1,-0.843970070294529,0.43
18,500,bag,chalk,pen,1,-0.008032171697264267,0.992
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,pen,makeup,0,-0.1210383283770561,0.114
18,500,bag,cash,pen,1,-0.040821994520255166,0.96
18,500,bag,cash,pen,1,-0.040821994520255166,0.96
18,500,bag,cash,chalk,1,-2.0099154790312257,0.134
18,500,bag,makeup,cash,0,-0.8580218237501792,0.576
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,pen,cash,0,-0.11204950380862289,0.106
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,pen,makeup,0,-0.1210383283770561,0.114
18,500,bag,makeup,chalk,1,-1.6094379124341003,0.2
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,chalk,pen,1,-0.008032171697264267,0.992
18,500,bag,makeup,cash,0,-0.8580218237501792,0.576
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,makeup,chalk,1,-1.6094379124341003,0.2
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,cash,pen,1,-0.040821994520255166,0.96
18,500,bag,pen,cash,0,-0.11204950380862289,0.106
18,500,bag,pen,chalk,0,-0.012072581234269249,0.012
18,500,bag,chalk,pen,1,-0.008032171697264267,0.992
18,500,bag,chalk,makeup,0,-1.6094379124341005,0.8
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,pen,cash,0,-0.11204950380862289,0.106
18,500,bag,chalk,cash,0,-2.0099154790312257,0.866
18,500,bag,makeup,pen,1,-0.04709160753385057,0.954
18,500,bag,chalk,makeup,0,-1.6094379124341005,0.8
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,chalk,cash,0,-2.0099154790312257,0.866
18,500,bag,cash,chalk,1,-2.0099154790312257,0.134
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,pen,cash,0,-0.11204950380862289,0.106
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,pen,makeup,0,-0.1210383283770561,0.114
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,makeup,pen,1,-0.04709160753385057,0.954
18,500,bag,chalk,cash,0,-2.0099154790312257,0.866
18,500,bag,pen,chalk,0,-0.012072581234269249,0.012
18,500,bag,cash,pen,1,-0.040821994520255166,0.96
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,makeup,cash,1,-0.5516476182862459,0.576
18,500,bag,pen,makeup,1,-2.1715568305876416,0.114
18,500,bag,cash,makeup,1,-0.843970070294529,0.43
18,500,bag,cash,chalk,1,-2.0099154790312257,0.134
18,500,bag,pen,chalk,0,-0.012072581234269249,0.012
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,chalk,cash,0,-2.0099154790312257,0.866
18,500,bag,pen,makeup,0,-0.1210383283770561,0.114
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,cash,chalk,1,-2.0099154790312257,0.134
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,chalk,cash,0,-2.0099154790312257,0.866
18,500,bag,chalk,pen,1,-0.008032171697264267,0.992
18,500,bag,cash,chalk,1,-2.0099154790312257,0.134
18,500,bag,chalk,makeup,0,-1.6094379124341005,0.8
18,500,bag,pen,makeup,0,-0.1210383283770561,0.114
18,500,bag,makeup,cash,0,-0.8580218237501792,0.576
18,500,bag,pen,cash,0,-0.11204950380862289,0.106
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,chalk,cash,0,-2.0099154790312257,0.866
18,500,bag,cash,pen,1,-0.040821994520255166,0.96
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,pen,chalk,1,-4.422848629194137,0.012
18,500,bag,chalk,makeup,1,-0.2231435513142097,0.8
18,500,bag,makeup,cash,0,-0.8580218237501792,0.576
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,cash,makeup,0,-0.5621189181535411,0.43
18,500,bag,makeup,pen,1,-0.04709160753385057,0.954
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,sandwiches,water,0,-0.4748151862429576,0.378
18,500,bakery,water,sandwiches,1,-0.4620354595965587,0.63
18,500,bakery,cakes,sandwiches,0,-0.16960278438617998,0.156
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,cakes,water,0,-0.07688104433595762,0.074
18,500,bakery,cakes,water,0,-0.07688104433595762,0.074
18,500,bakery,cakes,sandwiches,1,-1.8578992717326,0.156
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,water,cakes,1,-0.01005033585350145,0.99
18,500,bakery,water,sandwiches,1,-0.4620354595965587,0.63
18,500,bakery,water,sandwiches,1,-0.4620354595965587,0.63
18,500,bakery,cakes,sandwiches,0,-0.16960278438617998,0.156
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,sandwiches,cakes,1,-0.03666398437159147,0.964
18,500,bakery,sandwiches,cakes,1,-0.03666398437159147,0.964
18,500,bakery,sandwiches,water,0,-0.4748151862429576,0.378
18,500,bakery,cakes,water,0,-0.07688104433595762,0.074
18,500,bakery,water,cakes,1,-0.01005033585350145,0.99
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,sandwiches,water,0,-0.4748151862429576,0.378
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,sandwiches,water,0,-0.4748151862429576,0.378
18,500,bakery,water,sandwiches,1,-0.4620354595965587,0.63
18,500,bakery,cakes,water,0,-0.07688104433595762,0.074
18,500,bakery,water,sandwiches,1,-0.4620354595965587,0.63
18,500,bakery,water,sandwiches,1,-0.4620354595965587,0.63
18,500,bakery,water,sandwiches,1,-0.4620354595965587,0.63
18,500,bakery,water,cakes,0,-4.605170185988091,0.99
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,bakery,water,sandwiches,1,-0.4620354595965587,0.63
18,500,bakery,cakes,sandwiches,1,-1.8578992717326,0.156
18,500,bakery,sandwiches,water,0,-0.4748151862429576,0.378
18,500,bakery,cakes,water,0,-0.07688104433595762,0.074
18,500,bakery,cakes,sandwiches,0,-0.16960278438617998,0.156
18,500,bakery,sandwiches,cakes,1,-0.03666398437159147,0.964
18,500,bakery,water,sandwiches,1,-0.4620354595965587,0.63
18,500,bakery,water,sandwiches,0,-0.9942522733438669,0.63
18,500,beach,bikini,shorts,0,-23.025850929940457,1.0
18,500,beach,jeans,sunglasses,1,-3.649658740960655,0.026
18,500,beach,coat,jeans,1,0.0,1.0
18,500,beach,coat,jeans,0,-23.025850929940457,1.0
18,500,beach,shorts,jacket,0,-0.01005033585350145,0.01
18,500,beach,shorts,coat,1,-6.214608098422191,0.002
18,500,beach,sunglasses,jacket,1,-1.287354413264987,0.276
18,500,beach,bikini,shorts,0,-23.025850929940457,1.0
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,jacket,jeans,1,0.0,1.0
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,jacket,0,-1.83258146374831,0.84
18,500,beach,bikini,jacket,0,-0.016129381929883644,0.016
18,500,beach,coat,jeans,0,-23.025850929940457,1.0
18,500,beach,shorts,sunglasses,1,-3.649658740960655,0.026
18,500,beach,sunglasses,shorts,0,-23.025850929940457,1.0
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,sunglasses,bikini,1,-0.004008021397538822,0.996
18,500,beach,jacket,shorts,1,0.0,1.0
18,500,beach,jeans,jacket,0,-0.01005033585350145,0.01
18,500,beach,shorts,jeans,0,-23.025850929940457,1.0
18,500,beach,jacket,jeans,1,0.0,1.0
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,sunglasses,jeans,0,-23.025850929940457,1.0
18,500,beach,coat,jeans,0,-23.025850929940457,1.0
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,sunglasses,0,-2.7806208939370447,0.938
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,jeans,0,-23.025850929940457,1.0
18,500,beach,bikini,sunglasses,1,-3.649658740960655,0.026
18,500,beach,jacket,jeans,1,0.0,1.0
18,500,beach,jeans,jacket,0,-0.01005033585350145,0.01
18,500,beach,shorts,bikini,1,-0.23572233352106983,0.79
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,coat,bikini,1,0.0,1.0
18,500,beach,bikini,coat,0,-0.0020020026706730793,0.002
18,500,beach,jacket,sunglasses,1,-0.320205264157341,0.726
18,500,beach,jacket,coat,1,-1.8325814637483102,0.16
18,500,beach,bikini,jeans,0,-23.025850929940457,1.0
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,sunglasses,jacket,1,-1.287354413264987,0.276
18,500,beach,coat,jacket,0,-1.83258146374831,0.84
18,500,beach,coat,jeans,1,0.0,1.0
18,500,beach,shorts,sunglasses,1,-3.649658740960655,0.026
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,jacket,coat,1,-1.8325814637483102,0.16
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,bikini,shorts,0,-23.025850929940457,1.0
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,jeans,shorts,1,0.0,1.0
18,500,beach,coat,shorts,1,0.0,1.0
18,500,beach,shorts,coat,0,-0.0020020026706730793,0.002
18,500,beach,shorts,jeans,1,0.0,1.0
18,500,beach,coat,jeans,1,0.0,1.0
18,500,beach,bikini,coat,0,-0.0020020026706730793,0.002
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,shorts,coat,1,-6.214608098422191,0.002
18,500,beach,shorts,sunglasses,1,-3.649658740960655,0.026
18,500,beach,bikini,shorts,0,-23.025850929940457,1.0
18,500,beach,jeans,bikini,1,-0.23572233352106983,0.79
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,sunglasses,jeans,0,-23.025850929940457,1.0
18,500,beach,bikini,sunglasses,1,-3.649658740960655,0.026
18,500,beach,coat,jacket,0,-1.83258146374831,0.84
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,sunglasses,jeans,1,0.0,1.0
18,500,beach,jacket,jeans,1,0.0,1.0
18,500,beach,sunglasses,bikini,1,-0.004008021397538822,0.996
18,500,beach,bikini,shorts,0,-23.025850929940457,1.0
18,500,beach,bikini,jeans,1,0.0,1.0
18,500,beach,jeans,coat,1,-6.214608098422191,0.002
18,500,beach,shorts,jacket,1,-4.605170185988091,0.01
18,500,beach,coat,jacket,1,-0.1743533871447778,0.84
18,500,beach,shorts,jacket,0,-0.01005033585350145,0.01
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,jacket,sunglasses,0,-1.2946271725940668,0.726
18,500,beach,jeans,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,shorts,1,0.0,1.0
18,500,beach,jacket,shorts,0,-23.025850929940457,1.0
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,sunglasses,bikini,1,-0.004008021397538822,0.996
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,sunglasses,coat,0,-0.06400532997591243,0.062
18,500,beach,shorts,jeans,1,0.0,1.0
18,500,beach,coat,jeans,1,0.0,1.0
18,500,beach,shorts,coat,1,-6.214608098422191,0.002
18,500,beach,shorts,jeans,1,0.0,1.0
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,jeans,coat,1,-6.214608098422191,0.002
18,500,beach,jeans,jacket,0,-0.01005033585350145,0.01
18,500,beach,jeans,coat,1,-6.214608098422191,0.002
18,500,beach,sunglasses,shorts,1,0.0,1.0
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,jeans,bikini,1,-0.23572233352106983,0.79
18,500,beach,jeans,shorts,1,0.0,1.0
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,jacket,sunglasses,0,-1.2946271725940668,0.726
18,500,beach,jeans,shorts,1,0.0,1.0
18,500,beach,sunglasses,shorts,1,0.0,1.0
18,500,beach,coat,jacket,1,-0.1743533871447778,0.84
18,500,beach,sunglasses,coat,0,-0.06400532997591243,0.062
18,500,beach,jacket,jeans,1,0.0,1.0
18,500,beach,bikini,jacket,0,-0.016129381929883644,0.016
18,500,beach,jacket,jeans,1,0.0,1.0
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,coat,shorts,1,0.0,1.0
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,sunglasses,jeans,1,0.0,1.0
18,500,beach,jacket,shorts,1,0.0,1.0
18,500,beach,jacket,bikini,1,-0.01005033585350145,0.99
18,500,beach,shorts,bikini,1,-0.23572233352106983,0.79
18,500,beach,jacket,shorts,0,-23.025850929940457,1.0
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,bikini,jeans,0,-23.025850929940457,1.0
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,coat,bikini,1,0.0,1.0
18,500,beach,coat,bikini,1,0.0,1.0
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,shorts,jacket,0,-0.01005033585350145,0.01
18,500,beach,sunglasses,jacket,0,-0.3229638865964207,0.276
18,500,beach,bikini,jeans,0,-23.025850929940457,1.0
18,500,beach,coat,jacket,1,-0.1743533871447778,0.84
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,jeans,1,0.0,1.0
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,sunglasses,jeans,0,-23.025850929940457,1.0
18,500,beach,coat,sunglasses,0,-2.7806208939370447,0.938
18,500,beach,jacket,shorts,1,0.0,1.0
18,500,beach,jeans,bikini,1,-0.23572233352106983,0.79
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,sunglasses,bikini,1,-0.004008021397538822,0.996
18,500,beach,bikini,shorts,0,-23.025850929940457,1.0
18,500,beach,jeans,bikini,1,-0.23572233352106983,0.79
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,jacket,sunglasses,1,-0.320205264157341,0.726
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,jeans,0,-23.025850929940457,1.0
18,500,beach,jeans,shorts,1,0.0,1.0
18,500,beach,bikini,jeans,1,0.0,1.0
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,shorts,1,0.0,1.0
18,500,beach,jeans,shorts,1,0.0,1.0
18,500,beach,coat,jacket,0,-1.83258146374831,0.84
18,500,beach,jeans,coat,0,-0.0020020026706730793,0.002
18,500,beach,sunglasses,shorts,0,-23.025850929940457,1.0
18,500,beach,jeans,jacket,0,-0.01005033585350145,0.01
18,500,beach,jacket,bikini,1,-0.01005033585350145,0.99
18,500,beach,jeans,bikini,1,-0.23572233352106983,0.79
18,500,beach,sunglasses,jacket,1,-1.287354413264987,0.276
18,500,beach,sunglasses,jeans,1,0.0,1.0
18,500,beach,coat,jacket,1,-0.1743533871447778,0.84
18,500,beach,coat,jeans,0,-23.025850929940457,1.0
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,jeans,0,-23.025850929940457,1.0
18,500,beach,jacket,jeans,1,0.0,1.0
18,500,beach,jeans,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,jacket,jeans,1,0.0,1.0
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,jacket,jeans,0,-23.025850929940457,1.0
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,bikini,sunglasses,1,-3.649658740960655,0.026
18,500,beach,bikini,jeans,1,0.0,1.0
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,coat,bikini,1,0.0,1.0
18,500,beach,bikini,jacket,0,-0.016129381929883644,0.016
18,500,beach,sunglasses,coat,0,-0.06400532997591243,0.062
18,500,beach,sunglasses,bikini,1,-0.004008021397538822,0.996
18,500,beach,sunglasses,jacket,1,-1.287354413264987,0.276
18,500,beach,bikini,jacket,1,-4.135166556742356,0.016
18,500,beach,coat,shorts,1,0.0,1.0
18,500,beach,jacket,coat,1,-1.8325814637483102,0.16
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,shorts,bikini,1,-0.23572233352106983,0.79
18,500,beach,coat,bikini,1,0.0,1.0
18,500,beach,coat,jacket,1,-0.1743533871447778,0.84
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,jeans,1,0.0,1.0
18,500,beach,jacket,jeans,1,0.0,1.0
18,500,beach,shorts,bikini,0,-1.5606477482646686,0.79
18,500,beach,jeans,jacket,0,-0.01005033585350145,0.01
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,sunglasses,coat,0,-0.06400532997591243,0.062
18,500,beach,bikini,coat,1,-6.214608098422191,0.002
18,500,beach,shorts,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,bikini,1,0.0,1.0
18,500,beach,coat,jeans,1,0.0,1.0
18,500,beach,sunglasses,coat,0,-0.06400532997591243,0.062
18,500,beach,bikini,sunglasses,0,-0.026343975339601977,0.026
18,500,beach,coat,sunglasses,0,-2.7806208939370447,0.938
18,500,beach,coat,jacket,1,-0.1743533871447778,0.84
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,bikini,shorts,1,0.0,1.0
18,500,beach,jeans,coat,0,-0.0020020026706730793,0.002
18,500,beach,coat,jeans,0,-23.025850929940457,1.0
18,500,beach,coat,jeans,1,0.0,1.0
18,500,beach,jeans,jacket,0,-0.01005033585350145,0.01
18,500,beach,shorts,jeans,0,-23.025850929940457,1.0
18,500,beach,coat,jacket,0,-1.83258146374831,0.84
18,500,beach,jeans,sunglasses,0,-0.026343975339601977,0.026
18,500,cold,blankets,sink,0,0.0,0.0
18,500,cold,blankets,microwave,0,-0.004008021397538822,0.004
18,500,cold,microwave,tea,0,-5.521460917862245,0.996
18,500,cold,sink,tea,0,-6.2146080984221905,0.998
18,500,cold,blankets,tea,0,-0.623621117911335,0.464
18,500,cold,microwave,tea,1,-0.004008021397538822,0.996
18,500,cold,sink,microwave,1,-0.1210383283770561,0.886
18,500,cold,fridge,sink,0,-0.794073099149906,0.548
18,500,cold,sink,microwave,0,-2.1715568305876416,0.886
18,500,cold,tea,microwave,0,-0.004008021397538822,0.004
18,500,cold,fridge,sink,0,-0.794073099149906,0.548
18,500,cold,blankets,tea,1,-0.7678707267558817,0.464
18,500,cold,fridge,microwave,1,-0.12556322297534575,0.882
18,500,cold,fridge,sink,0,-0.794073099149906,0.548
18,500,cold,blankets,tea,0,-0.623621117911335,0.464
18,500,cold,tea,fridge,0,0.0,0.0
18,500,cold,sink,microwave,0,-2.1715568305876416,0.886
18,500,cold,blankets,microwave,0,-0.004008021397538822,0.004
18,500,cold,blankets,tea,0,-0.623621117911335,0.464
18,500,cold,fridge,tea,1,0.0,1.0
18,500,cold,blankets,tea,1,-0.7678707267558817,0.464
18,500,cold,blankets,tea,0,-0.623621117911335,0.464
18,500,cold,fridge,sink,0,-0.794073099149906,0.548
18,500,cold,sink,microwave,0,-2.1715568305876416,0.886
18,500,cold,sink,blankets,0,-23.025850929940457,1.0
18,500,cold,blankets,tea,0,-0.623621117911335,0.464
18,500,cold,sink,fridge,0,-0.6014799920341214,0.452
18,500,cold,fridge,tea,1,0.0,1.0
18,500,cold,fridge,sink,1,-0.6014799920341214,0.548
18,500,cold,sink,fridge,0,-0.6014799920341214,0.452
18,500,cold,sink,microwave,0,-2.1715568305876416,0.886
18,500,cold,microwave,blankets,1,-0.004008021397538822,0.996
18,500,cold,blankets,microwave,0,-0.004008021397538822,0.004
18,500,cold,sink,blankets,1,0.0,1.0
18,500,cold,tea,microwave,0,-0.004008021397538822,0.004
18,500,cold,fridge,sink,0,-0.794073099149906,0.548
18,500,cold,microwave,blankets,1,-0.004008021397538822,0.996
