dataset_family,dataset,condition,analysis_dataset_id,analysis_label,analysis_unit_id,cv_group_id,human_rate,human_yes,human_total,human_count_status,context_count,trigger_logprob_sum,query_logprob_sum,x_but_not_y_applicable,x_but_not_y_logprob_sum,model_revision,cv_fold
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::39,ronai_xiang_2024::ronai_xiang_2024::item::39,0.8,32.0,40.0,exact,1,-3.456860065460205,-4.644360065460205,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::40,ronai_xiang_2024::ronai_xiang_2024::item::40,0.975,39.0,40.0,exact,1,-4.6673784255981445,-2.7923784255981445,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::41,ronai_xiang_2024::ronai_xiang_2024::item::41,0.825,33.0,40.0,exact,1,-2.9861502647399902,-1.4946923460811377,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::42,ronai_xiang_2024::ronai_xiang_2024::item::42,0.8,32.0,40.0,exact,1,-2.732144832611084,-1.2375038266181946,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::43,ronai_xiang_2024::ronai_xiang_2024::item::43,1.0,40.0,40.0,exact,1,-2.605003118515014,-2.230003118515014,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::44,ronai_xiang_2024::ronai_xiang_2024::item::44,1.0,40.0,40.0,exact,1,-7.221971988677978,-1.3469719886779783,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::45,ronai_xiang_2024::ronai_xiang_2024::item::45,0.725,29.0,40.0,exact,1,-2.1334228515625,-1.4459227323532104,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::46,ronai_xiang_2024::ronai_xiang_2024::item::46,0.725,29.0,40.0,exact,1,-6.4693145751953125,-1.9380645751953125,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::47,ronai_xiang_2024::ronai_xiang_2024::item::47,0.975,39.0,40.0,exact,1,-4.11342191696167,-2.20717191696167,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::48,ronai_xiang_2024::ronai_xiang_2024::item::48,0.95,38.0,40.0,exact,1,-6.643304347991943,-1.1120542287826538,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::49,ronai_xiang_2024::ronai_xiang_2024::item::49,0.975,39.0,40.0,exact,1,-4.058870792388916,-2.1764994263648987,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::50,ronai_xiang_2024::ronai_xiang_2024::item::50,0.775,31.0,40.0,exact,1,-2.573305606842041,-1.260805606842041,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::51,ronai_xiang_2024::ronai_xiang_2024::item::51,1.0,40.0,40.0,exact,1,-9.102057456970217,-2.789557695388794,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::52,ronai_xiang_2024::ronai_xiang_2024::item::52,0.925,37.0,40.0,exact,1,-5.836975574493408,-3.055725574493408,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::53,ronai_xiang_2024::ronai_xiang_2024::item::53,0.775,31.0,40.0,exact,1,-5.412619590759277,-0.7982834372669458,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::54,ronai_xiang_2024::ronai_xiang_2024::item::54,0.875,35.0,40.0,exact,1,-8.831365585327148,-2.8626151084899902,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::55,ronai_xiang_2024::ronai_xiang_2024::item::55,0.825,33.0,40.0,exact,1,-8.53344440460205,-1.1896942853927612,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::56,ronai_xiang_2024::ronai_xiang_2024::item::56,0.85,34.0,40.0,exact,1,-2.856567621231079,-0.6690676808357239,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::57,ronai_xiang_2024::ronai_xiang_2024::item::57,0.85,34.0,40.0,exact,1,-4.608762741088867,-3.5462629795074463,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::58,ronai_xiang_2024::ronai_xiang_2024::item::58,1.0,40.0,40.0,exact,1,-2.899303436279297,-1.336803317070007,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::59,ronai_xiang_2024::ronai_xiang_2024::item::59,0.9,36.0,40.0,exact,1,-2.150736093521118,-2.4277355521917343,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,rnx_eonlystrong,Ronai & Xiang (2024): Eonlystrong,Eonlystrong::60,ronai_xiang_2024::ronai_xiang_2024::item::60,0.875,35.0,40.0,exact,1,-5.34473991394043,-1.9697399139404297,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::cash::chalk,novel_focus::focus_alternative_study::bag,1.0,5.0,5.0,exact,1,-13.521199226379396,-10.427449226379396,True,-7.814304351806641,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::cash::crayons,novel_focus::focus_alternative_study::bag,1.0,2.0,2.0,exact,1,-13.521199226379396,-8.56049167830497,True,-7.517199255526066,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::cash::headphones,novel_focus::focus_alternative_study::bag,0.0,0.0,3.0,exact,1,-13.521199226379396,-12.989949226379396,True,-11.37680435180664,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::cash::makeup,novel_focus::focus_alternative_study::bag,0.1052631578947368,2.0,19.0,exact,1,-13.521199226379396,-10.802449226379396,True,-10.87680435180664,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::cash::pen,novel_focus::focus_alternative_study::bag,1.0,5.0,5.0,exact,1,-13.521199226379396,-3.864948749542236,True,-2.25180459022522,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::chalk::cash,novel_focus::focus_alternative_study::bag,0.0,0.0,6.0,exact,1,-10.427449226379396,-13.521199226379396,True,-12.215812683105469,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::chalk::crayons,novel_focus::focus_alternative_study::bag,1.0,6.0,6.0,exact,1,-10.427449226379396,-8.56049167830497,True,-5.23047710955143,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::chalk::headphones,novel_focus::focus_alternative_study::bag,0.2,1.0,5.0,exact,1,-10.427449226379396,-12.989949226379396,True,-13.028312683105469,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::chalk::makeup,novel_focus::focus_alternative_study::bag,0.2,1.0,5.0,exact,1,-10.427449226379396,-10.802449226379396,True,-12.590812683105469,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::chalk::pen,novel_focus::focus_alternative_study::bag,1.0,5.0,5.0,exact,1,-10.427449226379396,-3.864948749542236,True,-6.809563159942627,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::crayons::cash,novel_focus::focus_alternative_study::bag,0.0,0.0,5.0,exact,1,-8.56049167830497,-13.521199226379396,True,-12.94803237915039,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::crayons::chalk,novel_focus::focus_alternative_study::bag,0.8888888888888888,16.0,18.0,exact,1,-8.56049167830497,-10.427449226379396,True,-6.854281902313232,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::crayons::headphones,novel_focus::focus_alternative_study::bag,0.25,1.0,4.0,exact,1,-8.56049167830497,-12.989949226379396,True,-11.94803237915039,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::crayons::makeup,novel_focus::focus_alternative_study::bag,0.0,0.0,5.0,exact,1,-8.56049167830497,-10.802449226379396,True,-11.54178237915039,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::crayons::pen,novel_focus::focus_alternative_study::bag,1.0,4.0,4.0,exact,1,-8.56049167830497,-3.864948749542236,True,-4.416781902313232,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::headphones::cash,novel_focus::focus_alternative_study::bag,0.1428571428571428,2.0,14.0,exact,1,-12.989949226379396,-13.521199226379396,True,-11.994014739990234,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::headphones::chalk,novel_focus::focus_alternative_study::bag,0.4,2.0,5.0,exact,1,-12.989949226379396,-10.427449226379396,True,-8.931514739990234,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::headphones::crayons,novel_focus::focus_alternative_study::bag,1.0,3.0,3.0,exact,1,-12.989949226379396,-8.56049167830497,True,-9.12247903412208,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::headphones::makeup,novel_focus::focus_alternative_study::bag,0.2105263157894736,4.0,19.0,exact,1,-12.989949226379396,-10.802449226379396,True,-11.931514739990234,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::headphones::pen,novel_focus::focus_alternative_study::bag,1.0,5.0,5.0,exact,1,-12.989949226379396,-3.864948749542236,True,-3.244014501571656,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::makeup::cash,novel_focus::focus_alternative_study::bag,0.2,1.0,5.0,exact,1,-10.802449226379396,-13.521199226379396,True,-11.629380226135254,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::makeup::chalk,novel_focus::focus_alternative_study::bag,1.0,2.0,2.0,exact,1,-10.802449226379396,-10.427449226379396,True,-7.098130226135254,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::makeup::crayons,novel_focus::focus_alternative_study::bag,1.0,2.0,2.0,exact,1,-10.802449226379396,-8.56049167830497,True,-5.86868030205369,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::makeup::headphones,novel_focus::focus_alternative_study::bag,0.0,0.0,4.0,exact,1,-10.802449226379396,-12.989949226379396,True,-11.504380226135254,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::makeup::pen,novel_focus::focus_alternative_study::bag,1.0,3.0,3.0,exact,1,-10.802449226379396,-3.864948749542236,True,-2.848130464553833,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::pen::cash,novel_focus::focus_alternative_study::bag,0.0,0.0,5.0,exact,1,-3.864948749542236,-13.521199226379396,True,-12.635902404785156,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::pen::chalk,novel_focus::focus_alternative_study::bag,0.8571428571428571,18.0,21.0,exact,1,-3.864948749542236,-10.427449226379396,True,-11.885902404785156,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::pen::crayons,novel_focus::focus_alternative_study::bag,0.8823529411764706,15.0,17.0,exact,1,-3.864948749542236,-8.56049167830497,True,-13.240204691886902,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::pen::headphones,novel_focus::focus_alternative_study::bag,0.0,0.0,5.0,exact,1,-3.864948749542236,-12.989949226379396,True,-14.698402404785156,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bag::pen::makeup,novel_focus::focus_alternative_study::bag,0.1666666666666666,1.0,6.0,exact,1,-3.864948749542236,-10.802449226379396,True,-14.792152404785156,453ed1575b739b5b03ce3758b23befdb0967f40e,0
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::cakes::ice cream,novel_focus::focus_alternative_study::bakery,0.8421052631578947,16.0,19.0,exact,1,-3.573113441467285,-3.7841689996421337,True,-2.833336915820837,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::cakes::muffins,novel_focus::focus_alternative_study::bakery,0.8888888888888888,16.0,18.0,exact,1,-3.573113441467285,-5.70041938778013,True,-3.4090092391707003,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::cakes::pretzels,novel_focus::focus_alternative_study::bakery,0.5,3.0,6.0,exact,1,-3.573113441467285,-7.723241895946558,True,-8.566719261347316,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::cakes::sandwiches,novel_focus::focus_alternative_study::bakery,0.4,2.0,5.0,exact,1,-3.573113441467285,-9.229363441467283,True,-6.21813440322876,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::cakes::water,novel_focus::focus_alternative_study::bakery,0.0,0.0,5.0,exact,1,-3.573113441467285,-9.573113441467283,True,-9.249383926391602,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::ice cream::cakes,novel_focus::focus_alternative_study::bakery,1.0,5.0,5.0,exact,1,-3.7841689996421337,-3.573113441467285,True,-3.687100887298584,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::ice cream::muffins,novel_focus::focus_alternative_study::bakery,0.5882352941176471,10.0,17.0,exact,1,-3.7841689996421337,-5.70041938778013,True,-5.323384401388466,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::ice cream::pretzels,novel_focus::focus_alternative_study::bakery,0.5,1.0,2.0,exact,1,-3.7841689996421337,-7.723241895946558,True,-9.33118696755264,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::ice cream::sandwiches,novel_focus::focus_alternative_study::bakery,0.25,1.0,4.0,exact,1,-3.7841689996421337,-9.229363441467283,True,-7.562100887298584,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::ice cream::water,novel_focus::focus_alternative_study::bakery,0.1666666666666666,1.0,6.0,exact,1,-3.7841689996421337,-9.573113441467283,True,-8.062101364135742,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::muffins::cakes,novel_focus::focus_alternative_study::bakery,1.0,5.0,5.0,exact,1,-5.70041938778013,-3.573113441467285,True,-3.086531162261963,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::muffins::ice cream,novel_focus::focus_alternative_study::bakery,1.0,2.0,2.0,exact,1,-5.70041938778013,-3.7841689996421337,True,-4.370190881192684,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::muffins::pretzels,novel_focus::focus_alternative_study::bakery,0.4,2.0,5.0,exact,1,-5.70041938778013,-7.723241895946558,True,-8.22000392031623,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::muffins::sandwiches,novel_focus::focus_alternative_study::bakery,0.0,0.0,2.0,exact,1,-5.70041938778013,-9.229363441467283,True,-7.211531162261963,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::muffins::water,novel_focus::focus_alternative_study::bakery,0.0,0.0,5.0,exact,1,-5.70041938778013,-9.573113441467283,True,-9.74278163909912,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::pretzels::cakes,novel_focus::focus_alternative_study::bakery,1.0,5.0,5.0,exact,1,-7.723241895946558,-3.573113441467285,True,-3.6910595893859854,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::pretzels::ice cream,novel_focus::focus_alternative_study::bakery,1.0,5.0,5.0,exact,1,-7.723241895946558,-3.7841689996421337,True,-3.7185601759701967,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::pretzels::muffins,novel_focus::focus_alternative_study::bakery,1.0,3.0,3.0,exact,1,-7.723241895946558,-5.70041938778013,True,-4.3834148603491485,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::pretzels::sandwiches,novel_focus::focus_alternative_study::bakery,0.4,2.0,5.0,exact,1,-7.723241895946558,-9.229363441467283,True,-5.566059589385986,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::pretzels::water,novel_focus::focus_alternative_study::bakery,0.0,0.0,4.0,exact,1,-7.723241895946558,-9.573113441467283,True,-8.503559112548828,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::sandwiches::cakes,novel_focus::focus_alternative_study::bakery,1.0,3.0,3.0,exact,1,-9.229363441467283,-3.573113441467285,True,-3.760921478271485,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::sandwiches::ice cream,novel_focus::focus_alternative_study::bakery,1.0,5.0,5.0,exact,1,-9.229363441467283,-3.7841689996421337,True,-4.674423087388277,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::sandwiches::muffins,novel_focus::focus_alternative_study::bakery,0.6666666666666666,2.0,3.0,exact,1,-9.229363441467283,-5.70041938778013,True,-6.766373052727431,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::sandwiches::pretzels,novel_focus::focus_alternative_study::bakery,0.55,11.0,20.0,exact,1,-9.229363441467283,-7.723241895946558,True,-10.301061794976704,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::sandwiches::water,novel_focus::focus_alternative_study::bakery,0.0,0.0,5.0,exact,1,-9.229363441467283,-9.573113441467283,True,-9.698421478271484,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::water::cakes,novel_focus::focus_alternative_study::bakery,0.6666666666666666,2.0,3.0,exact,1,-9.573113441467283,-3.573113441467285,True,-6.364250183105469,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::water::ice cream,novel_focus::focus_alternative_study::bakery,0.6666666666666666,4.0,6.0,exact,1,-9.573113441467283,-3.7841689996421337,True,-3.5011449456214905,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::water::muffins,novel_focus::focus_alternative_study::bakery,0.5,3.0,6.0,exact,1,-9.573113441467283,-5.70041938778013,True,-7.00792726688087,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::water::pretzels,novel_focus::focus_alternative_study::bakery,0.5384615384615384,7.0,13.0,exact,1,-9.573113441467283,-7.723241895946558,True,-9.845655268320115,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,bakery::water::sandwiches,novel_focus::focus_alternative_study::bakery,0.4285714285714285,9.0,21.0,exact,1,-9.573113441467283,-9.229363441467283,True,-7.958000183105469,453ed1575b739b5b03ce3758b23befdb0967f40e,1
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::bikini::coat,novel_focus::focus_alternative_study::beach,0.3333333333333333,1.0,3.0,exact,1,-2.94836974143982,-8.604619979858398,True,-12.873083114624023,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::bikini::jacket,novel_focus::focus_alternative_study::beach,0.25,1.0,4.0,exact,1,-2.94836974143982,-7.760869979858398,True,-10.841833114624023,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::bikini::jeans,novel_focus::focus_alternative_study::beach,0.5,3.0,6.0,exact,1,-2.94836974143982,-5.573369979858398,True,-8.654333114624023,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::bikini::shorts,novel_focus::focus_alternative_study::beach,0.7,14.0,20.0,exact,1,-2.94836974143982,-3.6983697414398193,True,-5.529333114624023,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::bikini::sunglasses,novel_focus::focus_alternative_study::beach,0.1666666666666666,3.0,18.0,exact,1,-2.94836974143982,-6.573369979858398,True,-8.841833114624023,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::coat::bikini,novel_focus::focus_alternative_study::beach,1.0,6.0,6.0,exact,1,-8.604619979858398,-2.94836974143982,True,-7.149576663970947,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::coat::jacket,novel_focus::focus_alternative_study::beach,0.5454545454545454,6.0,11.0,exact,1,-8.604619979858398,-7.760869979858398,True,-9.399577140808104,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::coat::jeans,novel_focus::focus_alternative_study::beach,0.5,8.0,16.0,exact,1,-8.604619979858398,-5.573369979858398,True,-7.087076663970947,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::coat::shorts,novel_focus::focus_alternative_study::beach,1.0,5.0,5.0,exact,1,-8.604619979858398,-3.6983697414398193,True,-4.462076663970947,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::coat::sunglasses,novel_focus::focus_alternative_study::beach,0.0,0.0,3.0,exact,1,-8.604619979858398,-6.573369979858398,True,-7.462076663970947,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::jacket::bikini,novel_focus::focus_alternative_study::beach,1.0,2.0,2.0,exact,1,-7.760869979858398,-2.94836974143982,True,-7.223094463348389,453ed1575b739b5b03ce3758b23befdb0967f40e,2
novel_focus,focus_alternative_study,focus_only,novel_focus,Novel focus alternatives,beach::jacket::coat,novel_focus::focus_alternative_study::beach,1.0,3.0,3.0,exact,1,-7.760869979858398,-8.604619979858398,True,-10.910594940185549,453ed1575b739b5b03ce3758b23befdb0967f40e,2
