context,trigger,word,cosine_similarity
hot,couch,dementia,0.47757345
hot,couch,sweater,0.47739553
hot,couch,benoit,0.4773788
hot,couch,quilt,0.4772167
hot,couch,paralysis,0.47719216
hot,couch,gracefully,0.47703695
hot,couch,softness,0.4768712
hot,couch,housekeeper,0.4768471
hot,couch,caressing,0.47684336
hot,couch,palette,0.47669756
hot,couch,destroys,0.47640783
hot,couch,detrimental,0.47639224
hot,couch,koln,0.47626165
hot,couch,synthesizer,0.47624058
hot,couch,ravaged,0.47597796
hot,couch,beheaded,0.47586575
hot,couch,comedian,0.47573242
mask,candy,candy,1.0000001
mask,candy,snack,0.5613117
mask,candy,chocolate,0.5580213
mask,candy,dessert,0.55705565
mask,candy,snacks,0.5515448
mask,candy,sweets,0.54644287
mask,candy,nutritional,0.53982115
mask,candy,cookies,0.536559
mask,candy,delightful,0.5290941
mask,candy,tormented,0.52837366
mask,candy,pudding,0.52666235
mask,candy,denim,0.52646255
mask,candy,peanuts,0.5247654
mask,candy,cookie,0.52408445
mask,candy,psychedelic,0.52377605
mask,candy,ornaments,0.5235753
mask,candy,jelly,0.5233905
mask,candy,beige,0.5222895
mask,candy,cinnamon,0.5219499
mask,candy,textures,0.5204863
mask,candy,melvin,0.52031976
mask,candy,popcorn,0.5192963
mask,candy,syrup,0.5187073
mask,candy,plucked,0.518518
mask,candy,mischievous,0.5178418
mask,candy,enforcing,0.5170372
mask,candy,alsace,0.5159914
mask,candy,validation,0.51508474
mask,candy,sweetly,0.51479566
mask,candy,distracting,0.51450586
mask,candy,imaginative,0.51391053
mask,candy,pastry,0.5133718
mask,candy,melodies,0.51272583
mask,candy,dazzling,0.5122384
mask,candy,rochdale,0.5120448
mask,candy,taunting,0.51146996
mask,candy,sugar,0.51102495
mask,candy,polymers,0.5109129
mask,candy,poisonous,0.51061845
mask,candy,rosalie,0.51009315
mask,candy,biscuits,0.5100349
mask,candy,irritating,0.50969714
mask,candy,unofficially,0.5092628
mask,candy,giggled,0.5092172
mask,candy,creamy,0.50878876
mask,candy,fabio,0.5086765
mask,candy,hunan,0.50860447
mask,candy,nils,0.5081577
mask,candy,peanut,0.5076346
mask,candy,flicking,0.5071082
mask,candy,fleeting,0.5069926
mask,candy,detrimental,0.50647974
mask,candy,judgments,0.50628406
mask,candy,jewelry,0.50624347
mask,candy,pinched,0.50600517
mask,candy,colorful,0.50598097
mask,candy,nagoya,0.50597775
mask,candy,sparkle,0.5057061
mask,candy,colloquially,0.505502
mask,candy,irresistible,0.50546074
mask,candy,labeling,0.5040914
mask,candy,plump,0.50408673
mask,candy,cafeteria,0.5039637
mask,candy,coating,0.5038681
mask,candy,tequila,0.50385725
mask,candy,erroneously,0.5038501
mask,candy,showcased,0.50365317
mask,candy,tingling,0.50364876
mask,candy,seductive,0.50284696
mask,candy,bakery,0.5023888
mask,candy,porn,0.502129
mask,candy,stalks,0.5020972
mask,candy,rodents,0.5020491
mask,candy,stockport,0.50202084
mask,candy,decorate,0.5019347
mask,candy,reassigned,0.50185215
mask,candy,sidewalks,0.5018369
mask,candy,fujian,0.50165
mask,candy,stimulate,0.5015334
mask,candy,westchester,0.5010526
mask,candy,lucille,0.50075084
mask,candy,turquoise,0.5001916
mask,candy,adorned,0.5001255
mask,candy,cringed,0.5001051
mask,candy,ignacio,0.5000051
mask,candy,plastics,0.50000507
mask,candy,synthesized,0.4996161
mask,candy,harvested,0.499583
mask,candy,exploding,0.49937284
mask,candy,rutland,0.49923867
mask,candy,parades,0.4990123
mask,candy,cynical,0.49898344
mask,candy,booths,0.49880597
mask,candy,vinegar,0.49873716
mask,candy,innsbruck,0.49864268
mask,candy,reiterated,0.49847203
mask,candy,quivering,0.49830562
mask,candy,ribbons,0.4982728
mask,candy,stimulated,0.49791622
mask,candy,snuck,0.49788523
mask,wallet,wallet,1.0000001
mask,wallet,briefcase,0.6320945
mask,wallet,waistband,0.61605954
mask,wallet,holster,0.601678
mask,wallet,facilitates,0.58766735
mask,wallet,handkerchief,0.5867716
mask,wallet,warehouses,0.5843041
mask,wallet,supermarkets,0.58285826
mask,wallet,passports,0.580936
mask,wallet,handgun,0.57743406
mask,wallet,cigarettes,0.57687324
mask,wallet,treasurer,0.57647616
mask,wallet,caressing,0.57463795
mask,wallet,smirked,0.57392156
mask,wallet,yanking,0.5738906
mask,wallet,arrogance,0.57316005
mask,wallet,caressed,0.5731206
mask,wallet,loneliness,0.5728574
mask,wallet,smartphone,0.5721718
mask,wallet,badges,0.57085955
mask,wallet,implementations,0.57054985
mask,wallet,whimpered,0.56993794
mask,wallet,clergyman,0.56858677
mask,wallet,periodicals,0.56802857
mask,wallet,patting,0.56800485
mask,wallet,bibliography,0.56779873
mask,wallet,specifies,0.5663295
mask,wallet,revoked,0.5662011
mask,wallet,theologian,0.5659752
mask,wallet,adolescence,0.56568384
mask,wallet,prostate,0.56548584
mask,wallet,disks,0.56486845
mask,wallet,throbbed,0.56465626
mask,wallet,bookstore,0.56446296
mask,wallet,fumbled,0.5643958
mask,wallet,pondered,0.5639373
mask,wallet,firearm,0.56371117
mask,wallet,greasy,0.5635463
mask,wallet,outfielder,0.5634076
mask,wallet,smirk,0.5633346
mask,wallet,staggering,0.56328154
mask,wallet,appointing,0.5632558
mask,wallet,arranger,0.5632488
mask,wallet,booklet,0.5630902
mask,wallet,superstructure,0.5626606
mask,wallet,denim,0.5620021
mask,wallet,cognition,0.5619494
mask,wallet,drawer,0.5618182
mask,wallet,thirties,0.5617221
mask,wallet,groaning,0.56172144
mask,wallet,restricting,0.5614741
mask,wallet,folder,0.561465
mask,wallet,asserting,0.56145716
mask,wallet,acknowledging,0.5613134
mask,wallet,philanthropic,0.5611893
mask,wallet,emails,0.56118625
mask,wallet,jerseys,0.5611316
mask,wallet,facilitating,0.5610736
mask,wallet,perpetrators,0.5610467
mask,wallet,philanthropist,0.56099236
mask,wallet,clenching,0.5609634
mask,wallet,whimper,0.5609028
mask,wallet,grimace,0.560761
mask,wallet,calculate,0.56069815
mask,wallet,fingerprints,0.56056714
mask,wallet,greyish,0.56051964
mask,wallet,twitching,0.56034136
mask,wallet,looting,0.56029785
mask,wallet,passport,0.560143
mask,wallet,nightstand,0.56007695
mask,wallet,packets,0.5600656
mask,wallet,cartridges,0.5598729
mask,wallet,overcame,0.5597477
mask,wallet,sunglasses,0.55933917
mask,wallet,inexpensive,0.55900335
mask,wallet,strangled,0.55883574
mask,wallet,accumulate,0.55874574
mask,wallet,complied,0.55855036
mask,wallet,drawers,0.55852664
mask,wallet,enforcing,0.558344
mask,wallet,cupping,0.5583048
mask,wallet,acknowledges,0.55818284
mask,wallet,slapping,0.5581416
mask,wallet,suitcase,0.55789155
mask,wallet,plaques,0.55763817
mask,wallet,sociological,0.5576136
mask,wallet,grimaced,0.55751234
mask,wallet,wealthiest,0.5573998
mask,wallet,confesses,0.55724204
mask,wallet,jiangsu,0.55705583
mask,wallet,engraver,0.5570327
mask,wallet,fishes,0.557001
mask,wallet,spicy,0.5567773
mask,wallet,gestapo,0.5566331
mask,wallet,inspecting,0.5565218
mask,wallet,gleam,0.55635947
mask,wallet,synthesizers,0.55616283
mask,wallet,middlesbrough,0.55591035
mask,wallet,sincerity,0.5558959
mask,wallet,spaniards,0.5558946
mask,gloves,gloves,1.0
mask,gloves,glove,0.69126415
mask,gloves,bandages,0.5823019
mask,gloves,stockings,0.5790758
mask,gloves,helmets,0.57495475
mask,gloves,sleeves,0.57243645
mask,gloves,handcuffs,0.57190657
mask,gloves,earrings,0.5686835
mask,gloves,intimidation,0.5686542
mask,gloves,hurrying,0.56793654
mask,gloves,pajamas,0.5645672
mask,gloves,biscuits,0.5623952
mask,gloves,sandals,0.5604751
mask,gloves,fingertips,0.55975676
mask,gloves,precautions,0.55947244
mask,gloves,fisted,0.55893207
mask,gloves,sunglasses,0.55822515
mask,gloves,masks,0.5578398
mask,gloves,spectroscopy,0.55744445
mask,gloves,acknowledges,0.55687976
mask,gloves,detecting,0.55681396
mask,gloves,gingerly,0.55670935
mask,gloves,forearms,0.5566313
mask,gloves,clasped,0.55619323
mask,gloves,cuffs,0.55603105
mask,gloves,dismissing,0.5554031
mask,gloves,towels,0.555308
mask,gloves,jerseys,0.55413705
mask,gloves,panties,0.5537034
mask,gloves,garments,0.55368125
mask,gloves,nottinghamshire,0.5522107
mask,gloves,enables,0.551567
mask,gloves,clenching,0.5513048
mask,gloves,fraudulent,0.5509553
mask,gloves,cupping,0.55047536
mask,gloves,airfields,0.55023205
mask,gloves,outfielder,0.5492649
mask,gloves,trousers,0.54896456
mask,gloves,stroking,0.5487846
mask,gloves,knuckles,0.54772896
mask,gloves,smoothing,0.5468838
mask,gloves,befriended,0.54649043
mask,gloves,straps,0.54636073
mask,gloves,facades,0.54612374
mask,gloves,asserting,0.546036
mask,gloves,hampered,0.5457271
mask,gloves,inhibitors,0.54512733
mask,gloves,passports,0.54503757
mask,gloves,caressing,0.54490876
mask,gloves,flinch,0.54484785
mask,gloves,mustache,0.5445863
mask,gloves,onions,0.544474
mask,gloves,caressed,0.5444047
mask,gloves,silesia,0.5441335
mask,gloves,textiles,0.5433104
mask,gloves,arrays,0.5428069
mask,gloves,bandage,0.54278505
mask,gloves,handkerchief,0.54269564
mask,gloves,slacks,0.5425536
mask,gloves,confesses,0.542307
mask,gloves,insists,0.5422237
mask,gloves,persecuted,0.54215735
mask,gloves,flexed,0.54189837
mask,gloves,canucks,0.5418864
mask,gloves,apron,0.5417458
mask,gloves,fingernails,0.54132926
mask,gloves,grimaced,0.5412252
mask,gloves,winced,0.5412144
mask,gloves,textures,0.541211
mask,gloves,introductions,0.5409701
mask,gloves,tajikistan,0.54094577
mask,gloves,recounts,0.54058564
mask,gloves,mentoring,0.54021627
mask,gloves,enhancing,0.54006255
mask,gloves,assistants,0.53993726
mask,gloves,empathy,0.5398663
mask,gloves,lviv,0.5395497
mask,gloves,arthritis,0.53952765
mask,gloves,depictions,0.53931427
mask,gloves,rasped,0.5389414
mask,gloves,sneakers,0.5389189
mask,gloves,cartridges,0.5387126
mask,gloves,restrain,0.53856224
mask,gloves,slapping,0.53850675
mask,gloves,commemorating,0.5383479
mask,gloves,jailed,0.5383202
mask,gloves,gasps,0.5382358
mask,gloves,flinched,0.5381897
mask,gloves,confronts,0.5379967
mask,gloves,wavelengths,0.53778046
mask,gloves,tucking,0.53777474
mask,gloves,convinces,0.5374677
mask,gloves,forbade,0.537392
mask,gloves,detrimental,0.5372008
mask,gloves,vaccines,0.5371647
mask,gloves,forearm,0.5371405
mask,gloves,socks,0.5371275
mask,gloves,reassured,0.5369604
mask,gloves,prohibiting,0.53694177
mask,gloves,northernmost,0.5369382
mask,handkerchief,handkerchief,1.0000002
mask,handkerchief,napkin,0.6837192
mask,handkerchief,towels,0.644259
mask,handkerchief,knotted,0.64050615
mask,handkerchief,tenderly,0.63591087
mask,handkerchief,bandages,0.63567764
mask,handkerchief,smoothing,0.6321427
mask,handkerchief,caressing,0.6284425
mask,handkerchief,fabrics,0.6283479
mask,handkerchief,embroidered,0.62793946
mask,handkerchief,caressed,0.6252928
mask,handkerchief,cartridges,0.62510395
mask,handkerchief,scarf,0.6247728
mask,handkerchief,distraught,0.6241336
mask,handkerchief,patting,0.62392306
mask,handkerchief,bewildered,0.62265086
mask,handkerchief,specifies,0.6216091
mask,handkerchief,middlesbrough,0.6210277
mask,handkerchief,worsened,0.61970127
mask,handkerchief,parapet,0.61927164
mask,handkerchief,blouse,0.6186732
mask,handkerchief,dortmund,0.61858237
mask,handkerchief,facilitates,0.6183865
mask,handkerchief,vocalists,0.6179894
mask,handkerchief,textiles,0.6174589
mask,handkerchief,philanthropist,0.61646867
mask,handkerchief,forbade,0.6152166
mask,handkerchief,ahmedabad,0.6151588
mask,handkerchief,hurrying,0.61488795
mask,handkerchief,strangled,0.61479974
mask,handkerchief,inspecting,0.6143206
mask,handkerchief,northamptonshire,0.6139492
mask,handkerchief,mandolin,0.6132364
mask,handkerchief,medications,0.6130611
mask,handkerchief,clergyman,0.61297596
mask,handkerchief,militias,0.6127168
mask,handkerchief,fraudulent,0.6126853
mask,handkerchief,industrialist,0.61220884
mask,handkerchief,adorned,0.61211514
mask,handkerchief,translucent,0.6120986
mask,handkerchief,policemen,0.6113652
mask,handkerchief,sobbing,0.61132246
mask,handkerchief,empathy,0.6113205
mask,handkerchief,delicately,0.6111935
mask,handkerchief,bengals,0.6111543
mask,handkerchief,pamphlets,0.6105517
mask,handkerchief,fluttering,0.61053294
mask,handkerchief,exasperated,0.6104815
mask,handkerchief,stockport,0.61013615
mask,handkerchief,pulmonary,0.60996044
mask,handkerchief,bandage,0.60938567
mask,handkerchief,cigar,0.60933065
mask,handkerchief,englishman,0.6092143
mask,handkerchief,murderous,0.60899043
mask,handkerchief,hampstead,0.60869825
mask,handkerchief,clenching,0.6085819
mask,handkerchief,grasslands,0.6085168
mask,handkerchief,compassionate,0.60845983
mask,handkerchief,streaked,0.60841656
mask,handkerchief,linen,0.60834974
mask,handkerchief,gestures,0.6082219
mask,handkerchief,warehouses,0.6079861
mask,handkerchief,analogous,0.6079334
mask,handkerchief,earrings,0.6078149
mask,handkerchief,improves,0.60774875
mask,handkerchief,pained,0.607723
mask,handkerchief,smeared,0.6076937
mask,handkerchief,quivering,0.6076078
mask,handkerchief,dissatisfaction,0.6074453
mask,handkerchief,protestants,0.6071884
mask,handkerchief,lucknow,0.6071264
mask,handkerchief,alleviate,0.60679555
mask,handkerchief,limousine,0.6067083
mask,handkerchief,violinist,0.60655636
mask,handkerchief,grimaced,0.6059089
mask,handkerchief,garments,0.6057649
mask,handkerchief,hurriedly,0.6052269
mask,handkerchief,ornate,0.60507244
mask,handkerchief,composure,0.6045352
mask,handkerchief,cupping,0.6041933
mask,handkerchief,respectable,0.60381746
mask,handkerchief,discreet,0.60374177
mask,handkerchief,philanthropy,0.6035098
mask,handkerchief,humiliated,0.60344183
mask,handkerchief,reassure,0.6029028
mask,handkerchief,grimace,0.60258895
mask,handkerchief,kildare,0.6022052
mask,handkerchief,harmonica,0.602058
mask,handkerchief,understands,0.6017566
mask,handkerchief,facilitating,0.60155284
mask,handkerchief,harpsichord,0.601445
mask,handkerchief,detrimental,0.6011913
mask,handkerchief,hertfordshire,0.6011038
mask,handkerchief,smoothed,0.60096
mask,handkerchief,prohibiting,0.6007119
mask,handkerchief,smartphone,0.600245
mask,handkerchief,picturesque,0.60021436
mask,handkerchief,republished,0.600029
mask,handkerchief,clasped,0.6000105
mask,handkerchief,northampton,0.5999416
meat,mushrooms,mushrooms,0.9999999
meat,mushrooms,mushroom,0.7555766
meat,mushrooms,fungal,0.6745506
meat,mushrooms,fungus,0.6569953
meat,mushrooms,berries,0.6563142
meat,mushrooms,onions,0.65421903
meat,mushrooms,spores,0.65377736
meat,mushrooms,fungi,0.65198064
meat,mushrooms,gloucestershire,0.6449367
meat,mushrooms,northwards,0.6421524
meat,mushrooms,imaginative,0.6394782
meat,mushrooms,airfields,0.6363187
meat,mushrooms,radically,0.63622534
meat,mushrooms,freiburg,0.6361412
meat,mushrooms,spearheaded,0.63555014
meat,mushrooms,markedly,0.63366485
meat,mushrooms,worcestershire,0.6331172
meat,mushrooms,illnesses,0.6330731
meat,mushrooms,invertebrates,0.6329316
meat,mushrooms,facilitates,0.63251084
meat,mushrooms,seminars,0.6318556
meat,mushrooms,middlesbrough,0.6313441
meat,mushrooms,supermarkets,0.6306648
meat,mushrooms,tomato,0.630252
meat,mushrooms,austrians,0.62949276
meat,mushrooms,modify,0.6284508
meat,mushrooms,theorists,0.628065
meat,mushrooms,ousted,0.6279122
meat,mushrooms,bulbs,0.6274469
meat,mushrooms,burnley,0.62740695
meat,mushrooms,textures,0.62669516
meat,mushrooms,rodents,0.6263991
meat,mushrooms,herbs,0.6259425
meat,mushrooms,burundi,0.62585044
meat,mushrooms,keyboardist,0.6255823
meat,mushrooms,biochemistry,0.6246424
meat,mushrooms,guitarists,0.6245296
meat,mushrooms,synthesized,0.6241212
meat,mushrooms,tumors,0.62406045
meat,mushrooms,acknowledges,0.6237782
meat,mushrooms,hideous,0.62352395
meat,mushrooms,gills,0.62348914
meat,mushrooms,adherents,0.6229414
meat,mushrooms,climbs,0.6229305
meat,mushrooms,spontaneously,0.6227542
meat,mushrooms,liberalism,0.6226698
meat,mushrooms,magnesium,0.6226105
meat,mushrooms,delightful,0.62260234
meat,mushrooms,soared,0.6222863
meat,mushrooms,blackish,0.6222523
meat,mushrooms,fourteenth,0.6221319
meat,mushrooms,flicking,0.6221206
meat,mushrooms,subtly,0.622022
meat,mushrooms,greyish,0.62187797
meat,mushrooms,researches,0.6215502
meat,mushrooms,tufts,0.62146235
meat,mushrooms,zhejiang,0.62140775
meat,mushrooms,tuscany,0.6213825
meat,mushrooms,crystals,0.62137353
meat,mushrooms,bacterial,0.62102497
meat,mushrooms,persecuted,0.6208505
meat,mushrooms,bananas,0.620831
meat,mushrooms,parasites,0.62079465
meat,mushrooms,beheaded,0.62069535
meat,mushrooms,alcoholism,0.6205353
meat,mushrooms,rectory,0.6203389
meat,mushrooms,implementations,0.62023866
meat,mushrooms,markham,0.6201856
meat,mushrooms,moans,0.6201664
meat,mushrooms,seventeenth,0.62006503
meat,mushrooms,stimulated,0.61993617
meat,mushrooms,intellectuals,0.619426
meat,mushrooms,fifteenth,0.6194208
meat,mushrooms,facilitating,0.61936295
meat,mushrooms,disks,0.6190485
meat,mushrooms,destroys,0.6189089
meat,mushrooms,picturesque,0.6187949
meat,mushrooms,cabbage,0.6186865
meat,mushrooms,sixties,0.61856616
meat,mushrooms,cornerback,0.61847603
meat,mushrooms,grasslands,0.61844826
meat,mushrooms,antibiotics,0.61819005
meat,mushrooms,modifying,0.61812353
meat,mushrooms,controversies,0.61800545
meat,mushrooms,confirms,0.61783886
meat,mushrooms,shortstop,0.6177816
meat,mushrooms,oxfordshire,0.6176783
meat,mushrooms,beige,0.61760026
meat,mushrooms,trumpeter,0.6175759
meat,mushrooms,reactivated,0.61738026
meat,mushrooms,detrimental,0.61735594
meat,mushrooms,lesions,0.6172216
meat,mushrooms,revisions,0.61721355
meat,mushrooms,horticultural,0.61711526
meat,mushrooms,maximal,0.6169079
meat,mushrooms,calabria,0.61676306
meat,mushrooms,delicately,0.61674845
meat,mushrooms,northward,0.6166911
meat,mushrooms,doctrines,0.6165512
meat,mushrooms,seafood,0.61654085
meat,chicken,chicken,1.0000002
meat,chicken,chickens,0.6839225
meat,chicken,poultry,0.6138071
meat,chicken,steak,0.5570207
meat,chicken,shrimp,0.54231435
meat,chicken,rabbits,0.53405416
meat,chicken,hamburger,0.5340415
meat,chicken,beef,0.530366
meat,chicken,lobster,0.52992165
meat,chicken,noodles,0.5273184
meat,chicken,tomato,0.5253897
meat,chicken,pork,0.51993334
meat,chicken,seafood,0.51940334
meat,chicken,barbecue,0.516467
meat,chicken,spaghetti,0.51489335
meat,chicken,pasta,0.51336527
meat,chicken,pig,0.5126957
meat,chicken,parrot,0.51012635
meat,chicken,tuna,0.5099188
meat,chicken,alfredo,0.50915825
meat,chicken,proponents,0.5076315
meat,chicken,bananas,0.5069035
meat,chicken,rabbit,0.5048492
meat,chicken,upton,0.50443166
meat,chicken,aluminum,0.50384194
meat,chicken,weasel,0.5038042
meat,chicken,chattanooga,0.5033921
meat,chicken,remodeled,0.5025755
meat,chicken,potato,0.50163424
meat,chicken,guerrillas,0.50149786
meat,chicken,duck,0.500931
meat,chicken,ducks,0.5007434
meat,chicken,geese,0.5003116
meat,chicken,rooster,0.49979454
meat,chicken,sausage,0.49879953
meat,chicken,cows,0.4978708
meat,chicken,coconut,0.4968626
meat,chicken,pigs,0.4965846
meat,chicken,enthusiastically,0.4957905
meat,chicken,cabbage,0.49558836
meat,chicken,childish,0.49554434
meat,chicken,chicks,0.4948718
meat,chicken,faulty,0.49403146
meat,chicken,oaxaca,0.4928702
meat,chicken,zebra,0.49267465
meat,chicken,repetitive,0.4926634
meat,chicken,delicately,0.49187884
meat,chicken,boosted,0.4911226
meat,chicken,folly,0.49051768
meat,chicken,airplanes,0.49046153
meat,chicken,blanca,0.49023744
meat,chicken,aluminium,0.49022648
meat,chicken,wetlands,0.49017936
meat,chicken,adorable,0.48965096
meat,chicken,onions,0.4896436
meat,chicken,immature,0.4895708
meat,chicken,mein,0.489361
meat,chicken,fresno,0.48895445
meat,chicken,outraged,0.48883379
meat,chicken,potatoes,0.48856252
meat,chicken,analyzing,0.4883897
meat,chicken,vegetable,0.48788634
meat,chicken,expansive,0.48769575
meat,chicken,rodents,0.48758858
meat,chicken,beautifully,0.4870224
meat,chicken,delightful,0.48682088
meat,chicken,thrilled,0.48650396
meat,chicken,monkey,0.48600316
meat,chicken,guangzhou,0.4851138
meat,chicken,barbarians,0.48473972
meat,chicken,vinegar,0.48473904
meat,chicken,appalled,0.48428395
meat,chicken,peas,0.48382312
meat,chicken,cooks,0.48337168
meat,chicken,authoritarian,0.48334494
meat,chicken,squirrel,0.48297676
meat,chicken,theorists,0.48277456
meat,chicken,fourteenth,0.48252025
meat,chicken,roasted,0.48239267
meat,chicken,extravagant,0.48220703
meat,chicken,livestock,0.48168015
meat,chicken,eleventh,0.4816205
meat,chicken,ramos,0.481615
meat,chicken,grasslands,0.48161095
meat,chicken,racist,0.4815922
meat,chicken,northernmost,0.4814241
meat,chicken,worms,0.4813974
meat,chicken,amazingly,0.48079026
meat,chicken,irritated,0.48075747
meat,chicken,sizable,0.4806531
meat,chicken,navarro,0.48054963
meat,chicken,persians,0.48047403
meat,chicken,turtles,0.48043254
meat,chicken,subtly,0.4803763
meat,chicken,sincerity,0.48036793
meat,chicken,twelfth,0.4803055
meat,chicken,reiterated,0.4801597
meat,chicken,vigorously,0.47998196
meat,chicken,biscuits,0.47992727
meat,chicken,bulldog,0.4797466
meat,turkey,turkey,0.99999994
meat,turkey,turkish,0.6322481
meat,turkey,istanbul,0.59461415
meat,turkey,anatolia,0.5795606
meat,turkey,turks,0.5461581
meat,turkey,ankara,0.54378366
meat,turkey,turkmenistan,0.53871256
meat,turkey,spain,0.5371042
meat,turkey,russia,0.5348877
meat,turkey,bulgaria,0.5265894
meat,turkey,cyprus,0.5235953
meat,turkey,scandinavia,0.5231109
meat,turkey,mustafa,0.5195508
meat,turkey,armenians,0.517784
meat,turkey,switzerland,0.51711035
meat,turkey,hungary,0.5111061
meat,turkey,persians,0.5038555
meat,turkey,partridge,0.5033698
meat,turkey,sweden,0.50319606
meat,turkey,tunisia,0.5022725
meat,turkey,armenia,0.50207055
meat,turkey,morocco,0.50204194
meat,turkey,oxfordshire,0.50132775
meat,turkey,greece,0.5006517
meat,turkey,china,0.5005234
meat,turkey,seventeenth,0.49911928
meat,turkey,damascus,0.49900177
meat,turkey,chihuahua,0.49877468
meat,turkey,domestically,0.49861985
meat,turkey,hamid,0.49823877
meat,turkey,fifteenth,0.49775437
meat,turkey,romania,0.4976189
meat,turkey,ukraine,0.4967084
meat,turkey,crete,0.49658108
meat,turkey,osman,0.49601302
meat,turkey,sausage,0.49566904
meat,turkey,thirteenth,0.4951155
meat,turkey,serbia,0.4950698
meat,turkey,constantinople,0.49381214
meat,turkey,walnut,0.49289978
meat,turkey,lombardy,0.4927649
meat,turkey,portugal,0.4924936
meat,turkey,ottomans,0.4922607
meat,turkey,beheaded,0.49224004
meat,turkey,syria,0.49210072
meat,turkey,madeira,0.49152315
meat,turkey,kurdish,0.49111074
meat,turkey,sardinia,0.49102533
meat,turkey,azerbaijan,0.49070406
meat,turkey,algiers,0.49036312
meat,turkey,iceland,0.4901767
meat,turkey,albania,0.48949647
meat,turkey,aegean,0.48924133
meat,turkey,latvia,0.4889248
meat,turkey,tianjin,0.4878506
meat,turkey,montenegro,0.48737675
meat,turkey,germany,0.48733184
meat,turkey,reiterated,0.4870606
meat,turkey,aleppo,0.48666155
meat,turkey,hungarians,0.4863187
meat,turkey,fullback,0.4860729
meat,turkey,algeria,0.48584902
meat,turkey,balkans,0.48581767
meat,turkey,italy,0.4856634
meat,turkey,kochi,0.4853277
meat,turkey,austrians,0.4852444
meat,turkey,mongolia,0.48507717
meat,turkey,boar,0.48491985
meat,turkey,rodents,0.48491183
meat,turkey,cadiz,0.48444137
meat,turkey,fourteenth,0.48418874
meat,turkey,poultry,0.48417938
meat,turkey,kazakh,0.48392516
meat,turkey,commencing,0.48371845
meat,turkey,zhejiang,0.4834536
meat,turkey,finalized,0.48323688
meat,turkey,kazakhstan,0.48278356
meat,turkey,liechtenstein,0.4827227
meat,turkey,slovenian,0.48249558
meat,turkey,azerbaijani,0.4821339
meat,turkey,norway,0.4819157
meat,turkey,ethiopia,0.48165965
meat,turkey,turk,0.48165238
meat,turkey,sixteenth,0.48154438
meat,turkey,persia,0.48114604
meat,turkey,mesopotamia,0.48033065
meat,turkey,lausanne,0.48021904
meat,turkey,airplanes,0.48007548
meat,turkey,migrating,0.47997025
meat,turkey,hamburger,0.47993404
meat,turkey,pakistan,0.4787703
meat,turkey,spaniards,0.4784552
meat,turkey,scandinavian,0.4782871
meat,turkey,macedonia,0.47807702
meat,turkey,mandates,0.4778614
meat,turkey,rhineland,0.47766626
meat,turkey,progressing,0.4776029
meat,turkey,tuna,0.47731417
meat,turkey,fujian,0.47708994
meat,turkey,hissing,0.47704127
meat,crab,crab,1.0000001
meat,crab,crabs,0.7462264
meat,crab,lobster,0.61680734
meat,crab,seafood,0.5988137
meat,crab,shrimp,0.58662224
meat,crab,facilitating,0.58075225
meat,crab,fulton,0.5733669
meat,crab,salsa,0.57296324
meat,crab,wasps,0.5686891
meat,crab,montpellier,0.5654784
meat,crab,cadiz,0.5646366
meat,crab,granville,0.5641594
meat,crab,seventeenth,0.5631784
meat,crab,utilizing,0.5629959
meat,crab,squid,0.56283456
meat,crab,doctrines,0.5619914
meat,crab,funky,0.5612674
meat,crab,ambushed,0.56022483
meat,crab,comedic,0.5591608
meat,crab,tunisian,0.55862975
meat,crab,assaults,0.55854774
meat,crab,agustin,0.5583354
meat,crab,formulated,0.55711013
meat,crab,narratives,0.5569159
meat,crab,fujian,0.5568306
meat,crab,earle,0.55678403
meat,crab,gloucester,0.5565443
meat,crab,remodeled,0.5561337
meat,crab,courageous,0.5559584
meat,crab,invertebrates,0.55523837
meat,crab,octopus,0.55457664
meat,crab,ahmedabad,0.55366826
meat,crab,mahmud,0.5535804
meat,crab,peach,0.55325866
meat,crab,hiroshi,0.55284405
meat,crab,sulawesi,0.5513817
meat,crab,squirrel,0.550872
meat,crab,decatur,0.55049634
meat,crab,wasp,0.550315
meat,crab,endeavors,0.5501778
meat,crab,shrubs,0.549796
meat,crab,fleets,0.54967225
meat,crab,kochi,0.5492728
meat,crab,sicily,0.54914707
meat,crab,reworked,0.5491041
meat,crab,harassed,0.5483659
meat,crab,curving,0.5478978
meat,crab,tbs,0.5477624
meat,crab,grimsby,0.54738975
meat,crab,graceful,0.5468383
meat,crab,beheaded,0.5466177
meat,crab,fourteenth,0.5465919
meat,crab,witty,0.54658186
meat,crab,spearheaded,0.5465021
meat,crab,toulon,0.54646564
meat,crab,munoz,0.5464597
meat,crab,winthrop,0.54633105
meat,crab,poisonous,0.5463187
meat,crab,thug,0.5461931
meat,crab,patterned,0.54603314
meat,crab,accomplishments,0.54599786
meat,crab,thirteenth,0.5458506
meat,crab,fulham,0.5457494
meat,crab,penultimate,0.5456675
meat,crab,forearms,0.54558027
meat,crab,fishes,0.54538643
meat,crab,colchester,0.5452671
meat,crab,gothenburg,0.5452307
meat,crab,eleventh,0.5450965
meat,crab,hampered,0.5449225
meat,crab,morphology,0.54466105
meat,crab,clumsy,0.54449916
meat,crab,cooks,0.54434264
meat,crab,chefs,0.54434097
meat,crab,mahmoud,0.5442648
