context,word,frequency,cloze_probability
science,math,2,0.038461538461538464
science,basic science,1,0.019230769230769232
science,theoretical,1,0.019230769230769232
science,science history,1,0.019230769230769232
science,life science,1,0.019230769230769232
science,evolution,1,0.019230769230769232
science,volcanoes,1,0.019230769230769232
science,weather,1,0.019230769230769232
science,global warming,1,0.019230769230769232
science,space travel,1,0.019230769230769232
science,prehistoric animals,1,0.019230769230769232
science,science set,1,0.019230769230769232
science,science websites,1,0.019230769230769232
science,books for science,1,0.019230769230769232
science,science tv shows,1,0.019230769230769232
science,newspaper,1,0.019230769230769232
science,meteorolgy,1,0.019230769230769232
science,computer programming,1,0.019230769230769232
science,science digest,1,0.019230769230769232
science,natural science,1,0.019230769230769232
science,organic science,1,0.019230769230769232
science,research science,1,0.019230769230769232
science,cancer research,1,0.019230769230769232
science,robots,1,0.019230769230769232
science,space and earth,1,0.019230769230769232
science,medical,1,0.019230769230769232
science,computer science,1,0.019230769230769232
science,earth,1,0.019230769230769232
science,biochemistry,1,0.019230769230769232
science,plant biology,1,0.019230769230769232
science,animal biology,1,0.019230769230769232
science,biophysical chemisty,1,0.019230769230769232
science,articles,1,0.019230769230769232
science,magazines,1,0.019230769230769232
science,videos,1,0.019230769230769232
science,periodicals,1,0.019230769230769232
science,pschology,1,0.019230769230769232
science,oceanography,1,0.019230769230769232
science,genetics,1,0.019230769230769232
science,videos about science,1,0.019230769230769232
science,displays of moon rocks,1,0.019230769230769232
science,guest lecturers about physics,1,0.019230769230769232
science,meteorology,1,0.019230769230769232
science,health,1,0.019230769230769232
science,physiology,1,0.019230769230769232
science,the mad science book,1,0.019230769230769232
science,stuff matters,1,0.019230769230769232
science,lots of science books,1,0.019230769230769232
science,plenty of options,1,0.019230769230769232
science,textbooks,1,0.019230769230769232
science,book by acclaimed scientists,1,0.019230769230769232
science,my favorite science book,1,0.019230769230769232
science,whole section of science books,1,0.019230769230769232
science,moon science,1,0.019230769230769232
science,night science,1,0.019230769230769232
science,day science,1,0.019230769230769232
